x,y,reading
62,21,0.00276002
63,20,0.02935000928571428
63,21,0.045118454999999995
63,22,0.06088690071428572
63,23,0.07665534642857144
63,24,0.09242379214285716
64,19,0.055939998571428555
64,20,0.07170844428571428
64,21,0.08747688999999999
64,22,0.10324533571428572
64,23,0.11901378142857144
64,24,0.13478222714285715
64,25,0.15055067285714288
64,26,0.16631911857142861
64,27,0.18208756428571432
64,28,0.19785601
65,18,0.08252998785714284
65,19,0.09829843357142856
65,20,0.11406687928571428
65,21,0.129835325
65,22,0.1456037707142857
65,23,0.16137221642857144
65,24,0.17714066214285715
65,25,0.19290910785714285
65,26,0.2086775535714286
65,27,0.2244459992857143
65,28,0.24021444500000003
65,29,0.25598289071428576
65,30,0.2717513364285714
65,31,0.2875197821428572
66,17,0.10911997714285712
66,18,0.12488842285714284
66,19,0.14065686857142856
66,20,0.1564253142857143
66,21,0.17219375999999997
66,22,0.18796220571428573
66,23,0.20373065142857144
66,24,0.21949909714285715
66,25,0.23526754285714288
66,26,0.25103598857142856
66,27,0.26680443428571426
66,28,0.28257287999999997
66,29,0.2983413257142858
66,30,0.3141097714285715
66,31,0.32987821714285726
66,32,0.34564666285714285
66,33,0.3614151085714286
66,34,0.3771835542857143
66,35,0.392952
67,16,0.13570996642857142
67,17,0.15147841214285712
67,18,0.16724685785714283
67,19,0.18301530357142856
67,20,0.1987837492857143
67,21,0.21455219499999997
67,22,0.23032064071428573
67,23,0.24608908642857144
67,24,0.2618575321428571
67,25,0.2776259778571428
67,26,0.2933944235714286
67,27,0.3091628692857143
67,28,0.32493131500000005
67,29,0.3406997607142857
67,30,0.35646820642857147
67,31,0.37223665214285717
67,32,0.38190164634146345
67,33,0.3854631890243903
67,34,0.3890247317073171
67,35,0.3925862743902439
68,14,0.14653150999999998
68,15,0.16229995571428568
68,16,0.1780684014285714
68,17,0.19383684714285715
68,18,0.20960529285714283
68,19,0.22537373857142856
68,20,0.2411421842857143
68,21,0.25691063
68,22,0.27267907571428573
68,23,0.28844752142857144
68,24,0.30421596714285715
68,25,0.31998441285714285
68,26,0.3357528585714286
68,27,0.35152130428571426
68,28,0.36728975
68,29,0.3708512926829268
68,30,0.3744128353658537
68,31,0.37797437804878053
68,32,0.38153592073170733
68,33,0.3850974634146342
68,34,0.38865900609756104
68,35,0.3922205487804879
68,36,0.3957820914634147
69,13,0.17312149928571427
69,14,0.18888994499999998
69,15,0.20465839071428568
69,16,0.22042683642857142
69,17,0.23619528214285712
69,18,0.2519637278571428
69,19,0.26773217357142853
69,20,0.28350061928571424
69,21,0.29926906500000006
69,22,0.3150375107142857
69,23,0.3308059564285714
69,24,0.3465744021428571
69,25,0.3562393963414634
69,26,0.3598009390243902
69,27,0.363362481707317
69,28,0.36692402439024385
69,29,0.3704855670731707
69,30,0.37404710975609756
69,31,0.3776086524390244
69,32,0.3811701951219512
69,33,0.384731737804878
69,34,0.38829328048780487
69,35,0.3918548231707317
69,36,0.3954163658536585
70,12,0.19971148857142854
70,13,0.21547993428571424
70,14,0.23124837999999998
70,15,0.24701682571428568
70,16,0.2627852714285714
70,17,0.27855371714285715
70,18,0.29432216285714285
70,19,0.31009060857142856
70,20,0.32585905428571427
70,21,0.3416275
70,22,0.3451890426829268
70,23,0.3487505853658537
70,24,0.3523121280487805
70,25,0.3558736707317073
70,26,0.35943521341463414
70,27,0.362996756097561
70,28,0.36655829878048785
70,29,0.37011984146341464
70,30,0.37368138414634144
70,31,0.37724292682926835
70,32,0.3808044695121951
70,33,0.38436601219512195
70,34,0.3879275548780488
70,35,0.3914890975609756
70,36,0.3950506402439024
70,37,0.39861218292682926
71,11,0.2263014778571428
71,12,0.24206992357142854
71,13,0.25783836928571424
71,14,0.27360681500000006
71,15,0.28937526071428565
71,16,0.3051437064285714
71,17,0.3209121521428571
71,18,0.3305771463414634
71,19,0.33413868902439026
71,20,0.33770023170731706
71,21,0.3412617743902439
71,22,0.3448233170731707
71,23,0.34838485975609756
71,24,0.3519464024390244
71,25,0.3555079451219513
71,26,0.359069487804878
71,27,0.3626310304878049
71,28,0.3661925731707317
71,29,0.3697541158536586
71,30,0.3733156585365853
71,31,0.3768772012195122
71,32,0.380438743902439
71,33,0.3840002865853658
71,34,0.3875618292682927
71,35,0.3911233719512195
71,36,0.3946849146341463
71,37,0.39824645731707314
71,38,0.401808
72,10,0.25289146714285715
72,11,0.2686599128571428
72,12,0.2844283585714285
72,13,0.3001968042857142
72,14,0.31596525
72,15,0.31952679268292683
72,16,0.32308833536585363
72,17,0.3266498780487805
72,18,0.3302114207317073
72,19,0.33377296341463414
72,20,0.337334506097561
72,21,0.3408960487804878
72,22,0.3444575914634146
72,23,0.34801913414634145
72,24,0.3515806768292683
72,25,0.35514221951219516
72,26,0.3587037621951219
72,27,0.36226530487804876
72,28,0.3658268475609756
72,29,0.36938839024390246
72,30,0.3729499329268293
72,31,0.37651147560975606
72,32,0.3800730182926829
72,33,0.3836345609756097
72,34,0.3871961036585366
72,35,0.3907576463414634
72,36,0.3943191890243902
72,37,0.3978807317073171
72,38,0.40144227439024394
73,9,0.27948145642857136
73,10,0.2952499021428571
73,11,0.3049148963414634
73,12,0.3084764390243902
73,13,0.31203798170731706
73,14,0.31559952439024386
73,15,0.3191610670731707
73,16,0.32272260975609757
73,17,0.3262841524390244
73,18,0.3298456951219513
73,19,0.3334072378048781
73,20,0.3369687804878049
73,21,0.34053032317073173
73,22,0.34409186585365853
73,23,0.34765340853658533
73,24,0.3512149512195122
73,25,0.35477649390243904
73,26,0.35833803658536584
73,27,0.3618995792682927
73,28,0.3654611219512195
73,29,0.36902266463414635
73,30,0.3725842073170732
73,31,0.37614575000000006
73,32,0.3797072926829268
73,33,0.38326883536585366
73,34,0.38683037804878045
73,35,0.3903919207317073
73,36,0.39395346341463416
73,37,0.39751500609756096
73,38,0.40107654878048776
73,39,0.4046380914634146
74,7,0.290303
74,8,0.2938645426829268
74,9,0.29742608536585363
74,10,0.30098762804878043
74,11,0.3045491707317073
74,12,0.30811071341463414
74,13,0.31167225609756094
74,14,0.31523379878048774
74,15,0.3187953414634146
74,16,0.32235688414634145
74,17,0.32591842682926825
74,18,0.32947996951219505
74,19,0.3330415121951219
74,20,0.33660305487804876
74,21,0.3401645975609756
74,22,0.34372614024390247
74,23,0.3472876829268292
74,24,0.35084922560975607
74,25,0.3544107682926829
74,26,0.3579723109756098
74,27,0.3615338536585366
74,28,0.3650953963414634
74,29,0.36865693902439023
74,30,0.3722184817073171
74,31,0.3757800243902439
74,32,0.37934156707317074
74,33,0.3829031097560976
74,34,0.3864646524390244
74,35,0.39002619512195125
74,36,0.39358773780487805
74,37,0.39714928048780485
74,38,0.4007108231707317
74,39,0.40427236585365844
75,7,0.2891497596439169
75,8,0.28909358242950106
75,9,0.29293045227765724
75,10,0.2967673221258134
75,11,0.3006041919739696
75,12,0.3044410618221258
75,13,0.30827793167028195
75,14,0.3121148015184381
75,15,0.31595167136659436
75,16,0.31978854121475053
75,17,0.3236254110629067
75,18,0.3274622809110629
75,19,0.331299150759219
75,20,0.33513602060737524
75,21,0.3389728904555315
75,22,0.3428097603036876
75,23,0.3466466301518438
75,24,0.35048349999999995
75,25,0.3540450426829268
75,26,0.35760658536585366
75,27,0.36116812804878046
75,28,0.36472967073170726
75,29,0.3682912134146341
75,30,0.37185275609756097
75,31,0.3754142987804878
75,32,0.37897584146341456
75,33,0.3825373841463414
75,34,0.3860989268292683
75,35,0.38966046951219513
75,36,0.393222012195122
75,37,0.3967835548780487
75,38,0.4003450975609756
75,39,0.40390664024390244
75,40,0.40746818292682924
76,7,0.2879965192878338
76,8,0.2845663679525222
76,9,0.28788416485900215
76,10,0.2917210347071584
76,11,0.29555790455531455
76,12,0.2993947744034707
76,13,0.30323164425162685
76,14,0.30706851409978303
76,15,0.31090538394793926
76,16,0.31474225379609544
76,17,0.3185791236442516
76,18,0.3224159934924078
76,19,0.32625286334056397
76,20,0.33008973318872015
76,21,0.3339266030368763
76,22,0.33776347288503256
76,23,0.34160034273318873
76,24,0.34543721258134485
76,25,0.34927408242950103
76,26,0.3531109522776572
76,27,0.35694782212581344
76,28,0.3607846919739696
76,29,0.36462156182212574
76,30,0.36845843167028197
76,31,0.37229530151843815
76,32,0.3761321713665944
76,33,0.3799690412147505
76,34,0.3838059110629067
76,35,0.3876427809110629
76,36,0.39147965075921903
76,37,0.3953165206073752
76,38,0.39915339045553144
76,39,0.4029902603036876
76,40,0.4068271301518438
76,41,0.410664
77,7,0.2868432789317507
77,8,0.2834131275964391
77,9,0.28283787744034705
77,10,0.28667474728850323
77,11,0.2905116171366594
77,12,0.29434848698481564
77,13,0.29818535683297176
77,14,0.302022226681128
77,15,0.30585909652928417
77,16,0.3096959663774403
77,17,0.3135328362255965
77,18,0.3173697060737527
77,19,0.3212065759219088
77,20,0.32504344577006505
77,21,0.3288803156182213
77,22,0.3327171854663774
77,23,0.33655405531453364
77,24,0.34039092516268976
77,25,0.34422779501084594
77,26,0.34806466485900217
77,27,0.3519015347071583
77,28,0.3557384045553145
77,29,0.3595752744034707
77,30,0.3634121442516269
77,31,0.36724901409978306
77,32,0.37108588394793923
77,33,0.3749227537960954
77,34,0.3787596236442516
77,35,0.38259649349240776
77,36,0.38643336334056394
77,37,0.3902702331887201
77,38,0.39410710303687635
77,39,0.39794397288503247
77,40,0.4017808427331887
77,41,0.49181040963855416
78,6,0.2891201899109792
78,7,0.28569003857566766
78,8,0.28225988724035606
78,9,0.2788297359050445
78,10,0.28162845986984814
78,11,0.2854653297180043
78,12,0.2893021995661605
78,13,0.29313906941431667
78,14,0.2969759392624729
78,15,0.300812809110629
78,16,0.3046496789587852
78,17,0.30848654880694143
78,18,0.3123234186550976
78,19,0.31616028850325373
78,20,0.31999715835140996
78,21,0.32383402819956614
78,22,0.3276708980477223
78,23,0.3315077678958785
78,24,0.33534463774403467
78,25,0.33918150759219085
78,26,0.343018377440347
78,27,0.34685524728850325
78,28,0.35069211713665943
78,29,0.3545289869848156
78,30,0.3583658568329718
78,31,0.36220272668112796
78,32,0.36603959652928414
78,33,0.36987646637744037
78,34,0.3737133362255965
78,35,0.37755020607375267
78,36,0.38138707592190885
78,37,0.3852239457700651
78,38,0.3890608156182212
78,39,0.3928976854663774
78,40,0.4511720481927711
78,41,0.5729568192771084
79,6,0.2879669495548961
79,7,0.28453679821958455
79,8,0.281106646884273
79,9,0.2776764955489614
79,10,0.27658217245119304
79,11,0.2804190422993492
79,12,0.2842559121475054
79,13,0.2880927819956616
79,14,0.2919296518438178
79,15,0.2957665216919739
79,16,0.2996033915401301
79,17,0.3034402613882863
79,18,0.3072771312364425
79,19,0.31111400108459863
79,20,0.31495087093275487
79,21,0.318787740780911
79,22,0.3226246106290672
79,23,0.3264614804772234
79,24,0.3302983503253796
79,25,0.33413522017353575
79,26,0.33797209002169193
79,27,0.3418089598698481
79,28,0.34564582971800434
79,29,0.3494826995661605
79,30,0.35331956941431664
79,31,0.3571564392624728
79,32,0.36099330911062905
79,33,0.36483017895878517
79,34,0.3686670488069414
79,35,0.3725039186550976
79,36,0.3763407885032538
79,37,0.3801776583514099
79,38,0.38401452819956616
79,39,0.4105336867469879
79,40,0.5323184578313254
79,41,0.6541032289156626
79,42,0.7758879999999999
80,6,0.28681370919881305
80,7,0.28338355786350145
80,8,0.2799534065281899
80,9,0.27652325519287835
80,10,0.27309310385756674
80,11,0.2753727548806941
80,12,0.2792096247288503
80,13,0.2830464945770065
80,14,0.28688336442516266
80,15,0.29072023427331883
80,16,0.29455710412147507
80,17,0.2983939739696312
80,18,0.3022308438177874
80,19,0.30606771366594354
80,20,0.3099045835140998
80,21,0.31374145336225595
80,22,0.31757832321041213
80,23,0.32141519305856836
80,24,0.3252520629067245
80,25,0.32908893275488066
80,26,0.33292580260303684
80,27,0.33676267245119307
80,28,0.3405995422993492
80,29,0.3444364121475054
80,30,0.34827328199566154
80,31,0.3521101518438178
80,32,0.3559470216919739
80,33,0.35978389154013013
80,34,0.3636207613882863
80,35,0.36745763123644254
80,36,0.37129450108459866
80,37,0.3751313709327549
80,38,0.378968240780911
80,39,0.4916800963855421
80,40,0.6134648674698795
80,41,0.7352496385542169
80,42,0.857034409638554
81,6,0.28566046884272994
81,7,0.2822303175074184
81,8,0.2788001661721068
81,9,0.27537001483679524
81,10,0.2719398635014837
81,11,0.27032646746203903
81,12,0.2741633373101952
81,13,0.2780002071583514
81,14,0.28183707700650756
81,15,0.28567394685466374
81,16,0.2895108167028199
81,17,0.29334768655097615
81,18,0.29718455639913227
81,19,0.30102142624728845
81,20,0.3048582960954447
81,21,0.3086951659436008
81,22,0.31253203579175703
81,23,0.3163689056399132
81,24,0.3202057754880694
81,25,0.32404264533622557
81,26,0.32787951518438174
81,27,0.331716385032538
81,28,0.3355532548806941
81,29,0.3393901247288503
81,30,0.34322699457700645
81,31,0.3470638644251627
81,32,0.3509007342733188
81,33,0.3547376041214751
81,34,0.35857447396963127
81,35,0.36241134381778733
81,36,0.36624821366594357
81,37,0.37008508351409974
81,38,0.45104173493975896
81,39,0.5728265060240962
81,40,0.6946112771084336
81,41,0.8163960481927711
81,42,0.9381808192771084
82,5,0.28793737982195844
82,6,0.2845072284866469
82,7,0.28107707715133534
82,8,0.27764692581602374
82,9,0.2742167744807122
82,10,0.2707866231454006
82,11,0.26735647181008904
82,12,0.26911704989154006
82,13,0.2729539197396963
82,14,0.2767907895878525
82,15,0.28062765943600865
82,16,0.2844645292841649
82,17,0.288301399132321
82,18,0.2921382689804772
82,19,0.29597513882863336
82,20,0.2998120086767896
82,21,0.30364887852494576
82,22,0.30748574837310194
82,23,0.3113226182212581
82,24,0.31515948806941424
82,25,0.31899635791757047
82,26,0.32283322776572665
82,27,0.3266700976138828
82,28,0.330506967462039
82,29,0.3343438373101952
82,30,0.33818070715835136
82,31,0.3420175770065076
82,32,0.34585444685466377
82,33,0.3496913167028199
82,34,0.3535281865509761
82,35,0.3573650563991323
82,36,0.3612019262472885
82,37,0.4104033734939759
82,38,0.5321881445783133
82,39,0.6539729156626505
82,40,0.7757576867469879
82,41,0.8975424578313251
82,42,1.0193272289156625
82,43,1.141112
83,5,0.2867841394658754
83,6,0.2833539881305638
83,7,0.2799238367952522
83,8,0.27649368545994063
83,9,0.2730635341246291
83,10,0.2696333827893175
83,11,0.26620323145400593
83,12,0.264070762472885
83,13,0.2679076323210412
83,14,0.2717445021691974
83,15,0.27558137201735355
83,16,0.2794182418655098
83,17,0.2832551117136659
83,18,0.2870919815618221
83,19,0.29092885140997826
83,20,0.2947657212581345
83,21,0.29860259110629067
83,22,0.30243946095444685
83,23,0.306276330802603
83,24,0.31011320065075915
83,25,0.3139500704989153
83,26,0.31778694034707156
83,27,0.3216238101952278
83,28,0.3254606800433839
83,29,0.3292975498915401
83,30,0.33313441973969626
83,31,0.3369712895878525
83,32,0.3408081594360087
83,33,0.34464502928416485
83,34,0.348481899132321
83,35,0.3523187689804772
83,36,0.3697650120481927
83,37,0.49154978313253
83,38,0.6133345542168674
83,39,0.7351193253012047
83,40,0.8569040963855421
83,41,0.9786888674698795
83,42,1.1004736385542169
83,43,1.2222584096385538
84,5,0.2856308991097923
84,6,0.2822007477744807
84,7,0.2787705964391691
84,8,0.2753404451038576
84,9,0.271910293768546
84,10,0.2684801424332344
84,11,0.2650499910979228
84,12,0.2616198397626113
84,13,0.26286134490238605
84,14,0.2666982147505423
84,15,0.27053508459869846
84,16,0.27437195444685464
