Chemical,Monitor,Date Time ,Reading
Methylosmolene,3,4/1/16 0:00,2.68382
Methylosmolene,8,4/1/16 5:00,0.00622426
Methylosmolene,2,4/1/16 10:00,0.00298162
Methylosmolene,3,4/1/16 12:00,2.97161
Methylosmolene,5,4/1/16 13:00,0.00629568
Methylosmolene,7,4/1/16 20:00,0.00780633
Methylosmolene,9,4/1/16 21:00,0.0074712
Methylosmolene,7,4/2/16 7:00,2.99737
Methylosmolene,3,4/2/16 11:00,2.77583
Methylosmolene,7,4/2/16 12:00,2.89844
Methylosmolene,3,4/2/16 19:00,2.98143
Methylosmolene,9,4/3/16 8:00,0.00852258
Methylosmolene,6,4/3/16 11:00,0.00985224
Methylosmolene,3,4/3/16 12:00,3.16873
Methylosmolene,1,4/3/16 14:00,0.00100288
Methylosmolene,3,4/3/16 18:00,2.97085
Methylosmolene,3,4/3/16 19:00,2.81078
Methylosmolene,9,4/3/16 20:00,0.00196876
Methylosmolene,3,4/3/16 22:00,2.84698
Methylosmolene,5,4/3/16 23:00,0.00555685
Methylosmolene,3,4/4/16 10:00,2.69606
Methylosmolene,2,4/4/16 10:00,0.00999883
Methylosmolene,7,4/4/16 11:00,0.00628601
Methylosmolene,6,4/4/16 16:00,0.00141822
Methylosmolene,2,4/4/16 19:00,0.00159132
Methylosmolene,8,4/4/16 20:00,0.00934201
Methylosmolene,2,4/4/16 21:00,0.00772995
Methylosmolene,1,4/5/16 6:00,0.00897096
Methylosmolene,7,4/5/16 8:00,3.06699
Methylosmolene,9,4/5/16 20:00,0.00229982
Methylosmolene,3,4/6/16 8:00,3.04901
Methylosmolene,5,4/6/16 8:00,0.00540952
Methylosmolene,3,4/6/16 18:00,2.78766
Methylosmolene,1,4/7/16 1:00,0.00682878
Methylosmolene,7,4/7/16 4:00,0.00242353
Methylosmolene,8,4/7/16 5:00,0.00271607
Methylosmolene,2,4/7/16 14:00,0.00394841
Methylosmolene,8,4/8/16 3:00,0.00726655
Methylosmolene,1,4/8/16 5:00,0.00139137
Methylosmolene,3,4/8/16 7:00,2.75106
Methylosmolene,2,4/9/16 2:00,0.00532721
Methylosmolene,9,4/9/16 2:00,0.00383732
Methylosmolene,2,4/9/16 7:00,0.00680695
Methylosmolene,9,4/9/16 17:00,0.00556809
Methylosmolene,4,4/10/16 1:00,0.00106692
Methylosmolene,7,4/10/16 14:00,0.00530446
Methylosmolene,2,4/10/16 17:00,0.00845587
Methylosmolene,3,4/10/16 19:00,2.74564
Methylosmolene,3,4/10/16 21:00,3.22506
Methylosmolene,4,4/10/16 22:00,0.00896588
Methylosmolene,9,4/11/16 10:00,0.0036827
Methylosmolene,8,4/11/16 21:00,0.00147761
Methylosmolene,7,4/12/16 4:00,3.14883
Methylosmolene,9,4/12/16 9:00,0.00891607
Methylosmolene,1,4/12/16 17:00,0.00338544
Methylosmolene,1,4/12/16 21:00,0.00956727
Methylosmolene,2,4/13/16 9:00,0.00846574
Methylosmolene,3,4/13/16 13:00,3.25327
Methylosmolene,5,4/13/16 13:00,0.00900047
Methylosmolene,7,4/13/16 15:00,2.81701
Methylosmolene,1,4/13/16 16:00,0.00115522
Methylosmolene,6,4/13/16 22:00,0.00303712
Methylosmolene,3,4/14/16 9:00,2.68071
Methylosmolene,4,4/14/16 18:00,0.00275568
Methylosmolene,3,4/15/16 2:00,3.18075
Methylosmolene,7,4/15/16 9:00,0.0038766
Methylosmolene,4,4/15/16 11:00,0.00941773
Methylosmolene,1,4/16/16 1:00,0.00466177
Methylosmolene,1,4/16/16 6:00,0.00857487
Methylosmolene,3,4/16/16 12:00,0.00309145
Methylosmolene,7,4/16/16 14:00,0.00106857
Methylosmolene,8,4/16/16 20:00,0.0063395
Methylosmolene,3,4/17/16 1:00,3.00604
Methylosmolene,9,4/17/16 3:00,0.00124085
Methylosmolene,1,4/17/16 11:00,0.00879556
Methylosmolene,8,4/17/16 13:00,0.00409031
Methylosmolene,5,4/17/16 15:00,0.00354348
Methylosmolene,5,4/17/16 21:00,0.00721379
Methylosmolene,9,4/18/16 12:00,0.00266466
Methylosmolene,3,4/18/16 16:00,2.90718
Methylosmolene,8,4/18/16 21:00,0.00803479
Methylosmolene,2,4/19/16 1:00,0.00909692
Methylosmolene,3,4/19/16 3:00,0.00329521
Methylosmolene,4,4/19/16 18:00,0.00199772
Methylosmolene,2,4/19/16 20:00,0.00728853
Methylosmolene,3,4/19/16 23:00,2.78298
Methylosmolene,3,4/20/16 7:00,2.74204
Methylosmolene,1,4/20/16 8:00,0.00452321
Methylosmolene,3,4/20/16 11:00,3.12996
Methylosmolene,7,4/20/16 11:00,2.75795
Methylosmolene,2,4/20/16 11:00,0.00821576
Methylosmolene,7,4/20/16 14:00,2.65415
Methylosmolene,2,4/20/16 18:00,0.00512075
Methylosmolene,1,4/20/16 21:00,0.00896428
Methylosmolene,8,4/21/16 13:00,0.00283276
Methylosmolene,3,4/22/16 3:00,2.81014
Methylosmolene,7,4/22/16 8:00,2.74494
Methylosmolene,9,4/22/16 14:00,0.00291327
Methylosmolene,3,4/23/16 5:00,2.86574
Methylosmolene,3,4/23/16 15:00,2.76905
Methylosmolene,2,4/24/16 10:00,0.00958851
Methylosmolene,3,4/24/16 15:00,0.00245177
Methylosmolene,3,4/24/16 17:00,2.71049
Methylosmolene,7,4/25/16 2:00,0.00416299
Methylosmolene,1,4/25/16 3:00,0.00304151
Methylosmolene,1,4/25/16 13:00,0.00268967
Methylosmolene,3,4/25/16 16:00,2.89179
Methylosmolene,1,4/25/16 23:00,0.00247899
Methylosmolene,9,4/26/16 7:00,0.0100301
Methylosmolene,5,4/26/16 7:00,0.00487532
Methylosmolene,9,4/26/16 19:00,0.00164148
Methylosmolene,9,4/27/16 5:00,0.00939856
Methylosmolene,9,4/27/16 10:00,0.00196662
Methylosmolene,9,4/28/16 1:00,0.00437497
Methylosmolene,9,4/28/16 5:00,0.0032466
Methylosmolene,8,4/28/16 7:00,0.00233163
Methylosmolene,3,4/28/16 11:00,2.90015
Methylosmolene,3,4/28/16 13:00,3.10985
Methylosmolene,9,4/29/16 5:00,0.00567177
Methylosmolene,6,4/29/16 6:00,0.00551458
Methylosmolene,3,4/29/16 7:00,2.844
Methylosmolene,3,4/29/16 13:00,3.13129
Methylosmolene,3,4/29/16 15:00,3.05965
Methylosmolene,9,4/29/16 16:00,0.00565462
Methylosmolene,5,4/29/16 17:00,0.00519452
Methylosmolene,1,4/29/16 17:00,0.00293842
Methylosmolene,9,4/29/16 20:00,0.0100032
Methylosmolene,1,4/29/16 21:00,0.00209122
Methylosmolene,1,4/30/16 22:00,0.00978373
Methylosmolene,9,8/1/16 1:00,0.00212156
Methylosmolene,9,8/1/16 5:00,0.0071944
Methylosmolene,2,8/2/16 7:00,0.00425855
Methylosmolene,6,8/2/16 7:00,0.00306741
Methylosmolene,9,8/2/16 13:00,0.00670691
Methylosmolene,3,8/3/16 0:00,3.26387
Methylosmolene,2,8/3/16 10:00,0.00239077
Methylosmolene,9,8/3/16 22:00,0.00293842
Methylosmolene,9,8/4/16 6:00,0.00718335
Methylosmolene,8,8/4/16 17:00,0.00449777
Methylosmolene,9,8/4/16 19:00,0.0034003
Methylosmolene,1,8/4/16 22:00,0.0036827
Methylosmolene,8,8/5/16 13:00,0.00937539
Methylosmolene,3,8/5/16 16:00,3.10855
Methylosmolene,5,8/5/16 20:00,0.00524653
Methylosmolene,2,8/6/16 3:00,0.00878133
Methylosmolene,9,8/6/16 7:00,0.00811754
Methylosmolene,3,8/6/16 9:00,3.18449
Methylosmolene,9,8/6/16 13:00,0.010072
Methylosmolene,3,8/6/16 14:00,3.01622
Methylosmolene,5,8/7/16 11:00,0.00700641
Methylosmolene,3,8/7/16 15:00,2.7131
Methylosmolene,1,8/7/16 21:00,0.00559401
Methylosmolene,7,8/8/16 12:00,2.95745
Methylosmolene,3,8/8/16 15:00,2.84632
Methylosmolene,3,8/9/16 3:00,3.09183
Methylosmolene,5,8/9/16 10:00,0.00898328
Methylosmolene,5,8/10/16 8:00,0.00867395
Methylosmolene,7,8/10/16 18:00,0.00119276
Methylosmolene,3,8/10/16 22:00,3.24826
Methylosmolene,6,8/11/16 13:00,0.00426612
Methylosmolene,1,8/11/16 16:00,0.00156645
Methylosmolene,3,8/12/16 3:00,2.75621
Methylosmolene,7,8/12/16 5:00,0.00294981
Methylosmolene,9,8/12/16 8:00,0.0063895
Methylosmolene,9,8/12/16 16:00,0.00464645
Methylosmolene,7,8/13/16 23:00,2.92233
Methylosmolene,7,8/14/16 6:00,2.96521
Methylosmolene,3,8/14/16 8:00,2.86069
Methylosmolene,9,8/14/16 11:00,0.00360826
Methylosmolene,3,8/14/16 13:00,2.88729
Methylosmolene,5,8/14/16 14:00,0.00690482
Methylosmolene,3,8/14/16 19:00,3.1505
Methylosmolene,3,8/14/16 22:00,2.95668
Methylosmolene,1,8/14/16 23:00,0.00831158
Methylosmolene,7,8/16/16 2:00,0.00388906
Methylosmolene,3,8/16/16 20:00,3.07414
Methylosmolene,8,8/16/16 22:00,0.00840432
Methylosmolene,5,8/17/16 4:00,0.005955
Methylosmolene,5,8/17/16 7:00,0.00187594
Methylosmolene,3,8/17/16 13:00,3.08
Methylosmolene,3,8/18/16 2:00,2.94453
Methylosmolene,8,8/18/16 6:00,0.00690338
Methylosmolene,6,8/18/16 11:00,0.00805753
Methylosmolene,1,8/18/16 13:00,0.0098709
Methylosmolene,3,8/18/16 16:00,2.87151
Methylosmolene,2,8/18/16 23:00,0.00556217
Methylosmolene,3,8/19/16 0:00,3.25478
Methylosmolene,2,8/19/16 6:00,0.0101151
Methylosmolene,3,8/19/16 15:00,3.10638
Methylosmolene,9,8/20/16 0:00,0.00149141
Methylosmolene,3,8/20/16 19:00,0.00245177
Methylosmolene,8,8/21/16 3:00,0.00958849
