x,y,reading
62,21,0.44548
63,20,0.43136916964285715
63,21,0.4199651875
63,22,0.4085612053571429
63,23,0.3971572232142857
63,24,0.3857532410714286
64,19,0.41725833928571426
64,20,0.4058543571428572
64,21,0.394450375
64,22,0.3830463928571428
64,23,0.3716424107142857
64,24,0.3602384285714286
64,25,0.3488344464285714
64,26,0.3374304642857142
64,27,0.3260264821428571
64,28,0.3146225
65,18,0.40314750892857143
65,19,0.3917435267857143
65,20,0.38033954464285713
65,21,0.3689355625
65,22,0.35753158035714283
65,23,0.34612759821428574
65,24,0.3347236160714286
65,25,0.32331963392857144
65,26,0.3119156517857143
65,27,0.30051166964285714
65,28,0.28910768750000004
65,29,0.27770370535714284
65,30,0.2662997232142857
65,31,0.2548957410714286
66,17,0.3890366785714286
66,18,0.3776326964285714
66,19,0.36622871428571424
66,20,0.35482473214285715
66,21,0.34342075
66,22,0.33201676785714285
66,23,0.3206127857142857
66,24,0.3092088035714286
66,25,0.2978048214285714
66,26,0.2864008392857143
66,27,0.27499685714285715
66,28,0.263592875
66,29,0.25218889285714285
66,30,0.2407849107142857
66,31,0.22938092857142856
66,32,0.21797694642857146
66,33,0.2065729642857143
66,34,0.19516898214285713
66,35,0.183765
67,16,0.37492584821428576
67,17,0.36352186607142856
67,18,0.3521178839285714
67,19,0.34071390178571426
67,20,0.32930991964285716
67,21,0.3179059375
67,22,0.3065019553571428
67,23,0.2950979732142857
67,24,0.28369399107142856
67,25,0.2722900089285714
67,26,0.2608860267857143
67,27,0.24948204464285717
67,28,0.23807806250000002
67,29,0.22667408035714282
67,30,0.21527009821428572
67,31,0.20386611607142857
67,32,0.2092029512195121
67,33,0.23128060365853653
67,34,0.2533582560975609
67,35,0.2754359085365853
68,14,0.37221899999999997
68,15,0.3608150178571429
68,16,0.3494110357142857
68,17,0.3380070535714286
68,18,0.32660307142857137
68,19,0.3151990892857143
68,20,0.3037951071428572
68,21,0.292391125
68,22,0.2809871428571429
68,23,0.2695831607142857
68,24,0.2581791785714286
68,25,0.24677519642857143
68,26,0.23537121428571428
68,27,0.22396723214285716
68,28,0.21256325000000004
68,29,0.2346409024390244
68,30,0.25671855487804884
68,31,0.2787962073170732
68,32,0.3008738597560976
68,33,0.32295151219512197
68,34,0.34502916463414635
68,35,0.3671068170731707
68,36,0.3891844695121952
69,13,0.3581081696428572
69,14,0.3467041875
69,15,0.3353002053571429
69,16,0.32389622321428574
69,17,0.3124922410714286
69,18,0.3010882589285714
69,19,0.2896842767857143
69,20,0.27828029464285714
69,21,0.2668763125
69,22,0.25547233035714284
69,23,0.2440683482142857
69,24,0.2326643660714286
69,25,0.23800120121951213
69,26,0.26007885365853656
69,27,0.28215650609756093
69,28,0.3042341585365853
69,29,0.32631181097560974
69,30,0.3483894634146341
69,31,0.37046711585365855
69,32,0.39254476829268287
69,33,0.4146224207317073
69,34,0.4367000731707317
69,35,0.45877772560975605
69,36,0.4808553780487805
70,12,0.3439973392857143
70,13,0.33259335714285715
70,14,0.321189375
70,15,0.30978539285714285
70,16,0.2983814107142857
70,17,0.2869774285714286
70,18,0.27557344642857146
70,19,0.2641694642857143
70,20,0.25276548214285716
70,21,0.2413615
70,22,0.2634391524390244
70,23,0.28551680487804876
70,24,0.3075944573170732
70,25,0.3296721097560975
70,26,0.351749762195122
70,27,0.3738274146341463
70,28,0.39590506707317075
70,29,0.4179827195121951
70,30,0.44006037195121955
70,31,0.462138024390244
70,32,0.48421567682926825
70,33,0.5062933292682926
70,34,0.528370981707317
70,35,0.5504486341463415
70,36,0.5725262865853659
70,37,0.5946039390243902
71,11,0.32988650892857146
71,12,0.3184825267857143
71,13,0.30707854464285717
71,14,0.2956745625
71,15,0.2842705803571429
71,16,0.2728665982142857
71,17,0.2614626160714286
71,18,0.2667994512195122
71,19,0.2888771036585366
71,20,0.31095475609756096
71,21,0.33303240853658533
71,22,0.35511006097560976
71,23,0.37718771341463414
71,24,0.39926536585365857
71,25,0.4213430182926829
71,26,0.4434206707317073
71,27,0.4654983231707317
71,28,0.4875759756097561
71,29,0.5096536280487804
71,30,0.5317312804878049
71,31,0.5538089329268293
71,32,0.5758865853658536
71,33,0.597964237804878
71,34,0.6200418902439024
71,35,0.6421195426829268
71,36,0.6641971951219513
71,37,0.6862748475609756
71,38,0.7083524999999999
72,10,0.3157756785714286
72,11,0.3043716964285715
72,12,0.2929677142857143
72,13,0.2815637321428572
72,14,0.27015975
72,15,0.2922374024390244
72,16,0.3143150548780488
72,17,0.33639270731707316
72,18,0.35847035975609753
72,19,0.380548012195122
72,20,0.40262566463414634
72,21,0.42470331707317077
72,22,0.44678096951219515
72,23,0.4688586219512195
72,24,0.4909362743902439
72,25,0.5130139268292683
72,26,0.5350915792682926
72,27,0.557169231707317
72,28,0.5792468841463414
72,29,0.6013245365853658
72,30,0.6234021890243903
72,31,0.6454798414634146
72,32,0.667557493902439
72,33,0.6896351463414635
72,34,0.7117127987804879
72,35,0.7337904512195121
72,36,0.7558681036585365
72,37,0.7779457560975609
72,38,0.8000234085365853
73,9,0.30166484821428574
73,10,0.2902608660714286
73,11,0.29559770121951223
73,12,0.3176753536585366
73,13,0.339753006097561
73,14,0.36183065853658536
73,15,0.38390831097560973
73,16,0.4059859634146341
73,17,0.42806361585365854
73,18,0.4501412682926829
73,19,0.47221892073170735
73,20,0.4942965731707317
73,21,0.5163742256097561
73,22,0.5384518780487805
73,23,0.5605295304878049
73,24,0.5826071829268292
73,25,0.6046848353658536
73,26,0.6267624878048781
73,27,0.6488401402439024
73,28,0.6709177926829268
73,29,0.6929954451219512
73,30,0.7150730975609756
73,31,0.7371507500000001
73,32,0.7592284024390243
73,33,0.7813060548780488
73,34,0.8033837073170733
73,35,0.8254613597560977
73,36,0.8475390121951221
73,37,0.8696166646341462
73,38,0.8916943170731707
73,39,0.9137719695121951
74,7,0.298958
74,8,0.3210356524390244
74,9,0.34311330487804875
74,10,0.36519095731707313
74,11,0.38726860975609756
74,12,0.40934626219512193
74,13,0.4314239146341463
74,14,0.45350156707317074
74,15,0.4755792195121951
74,16,0.4976568719512195
74,17,0.5197345243902438
74,18,0.5418121768292683
74,19,0.5638898292682927
74,20,0.585967481707317
74,21,0.6080451341463415
74,22,0.6301227865853658
74,23,0.6522004390243903
74,24,0.6742780914634146
74,25,0.696355743902439
74,26,0.7184333963414634
74,27,0.7405110487804878
74,28,0.762588701219512
74,29,0.7846663536585365
74,30,0.8067440060975609
74,31,0.8288216585365853
74,32,0.8508993109756098
74,33,0.8729769634146342
74,34,0.8950546158536585
74,35,0.917132268292683
74,36,0.9392099207317074
74,37,0.9612875731707315
74,38,0.983365225609756
74,39,1.0054428780487805
75,7,0.31582130860534124
75,8,0.31601553362255963
75,9,0.3441363752711497
75,10,0.3722572169197397
75,11,0.40037805856832964
75,12,0.4284989002169197
75,13,0.4566197418655098
75,14,0.48474058351409977
75,15,0.5128614251626897
75,16,0.5409822668112798
75,17,0.5691031084598698
75,18,0.5972239501084599
75,19,0.6253447917570498
75,20,0.6534656334056399
75,21,0.68158647505423
75,22,0.7097073167028198
75,23,0.7378281583514099
75,24,0.7659489999999999
75,25,0.7880266524390244
75,26,0.8101043048780489
75,27,0.8321819573170731
75,28,0.8542596097560974
75,29,0.8763372621951219
75,30,0.8984149146341462
75,31,0.9204925670731706
75,32,0.942570219512195
75,33,0.9646478719512195
75,34,0.9867255243902439
75,35,1.0088031768292682
75,36,1.0308808292682927
75,37,1.0529584817073172
75,38,1.0750361341463412
75,39,1.097113786585366
75,40,1.11919143902439
76,7,0.3326846172106825
76,8,0.30867577448071215
76,9,0.3330730672451193
76,10,0.3611939088937093
76,11,0.38931475054229936
76,12,0.4174355921908893
76,13,0.44555643383947935
76,14,0.47367727548806937
76,15,0.5017981171366594
76,16,0.5299189587852494
76,17,0.5580398004338395
76,18,0.5861606420824295
76,19,0.6142814837310195
76,20,0.6424023253796096
76,21,0.6705231670281995
76,22,0.6986440086767896
76,23,0.7267648503253795
76,24,0.7548856919739695
76,25,0.7830065336225596
76,26,0.8111273752711495
76,27,0.8392482169197396
76,28,0.8673690585683296
76,29,0.8954899002169197
76,30,0.9236107418655096
76,31,0.9517315835140997
76,32,0.9798524251626898
76,33,1.0079732668112797
76,34,1.0360941084598698
76,35,1.06421495010846
76,36,1.09233579175705
76,37,1.1204566334056398
76,38,1.14857747505423
76,39,1.1766983167028198
76,40,1.20481915835141
76,41,1.23294
77,7,0.3495479258160238
77,8,0.3255390830860534
77,9,0.3220097592190889
77,10,0.35013060086767894
77,11,0.37825144251626897
77,12,0.40637228416485904
77,13,0.434493125813449
77,14,0.4626139674620391
77,15,0.49073480911062906
77,16,0.518855650759219
77,17,0.5469764924078091
77,18,0.5750973340563992
77,19,0.6032181757049891
77,20,0.6313390173535791
77,21,0.6594598590021692
77,22,0.6875807006507592
77,23,0.7157015422993492
77,24,0.7438223839479392
77,25,0.7719432255965293
77,26,0.8000640672451192
77,27,0.8281849088937093
77,28,0.8563057505422994
77,29,0.8844265921908894
77,30,0.9125474338394792
77,31,0.9406682754880693
77,32,0.9687891171366594
77,33,0.9969099587852494
77,34,1.0250308004338395
77,35,1.0531516420824294
77,36,1.0812724837310193
77,37,1.1093933253796096
77,38,1.1375141670281994
77,39,1.1656350086767895
77,40,1.1937558503253793
77,41,1.2261852469879517
78,6,0.39042007715133537
78,7,0.36641123442136503
78,8,0.3424023916913947
78,9,0.3183935489614243
78,10,0.3390672928416486
78,11,0.3671881344902386
78,12,0.39530897613882865
78,13,0.4234298177874186
78,14,0.4515506594360087
78,15,0.47967150108459866
78,16,0.5077923427331886
78,17,0.5359131843817787
78,18,0.5640340260303687
78,19,0.5921548676789588
78,20,0.6202757093275487
78,21,0.6483965509761388
78,22,0.6765173926247288
78,23,0.7046382342733187
78,24,0.7327590759219088
78,25,0.7608799175704988
78,26,0.7890007592190889
78,27,0.8171216008676789
78,28,0.845242442516269
78,29,0.873363284164859
78,30,0.9014841258134489
78,31,0.929604967462039
78,32,0.9577258091106291
78,33,0.9858466507592191
78,34,1.0139674924078093
78,35,1.0420883340563991
78,36,1.0702091757049892
78,37,1.098330017353579
78,38,1.1264508590021691
78,39,1.154571700650759
78,40,1.185413734939759
78,41,1.2194304939759035
79,6,0.40728338575667666
79,7,0.38327454302670627
79,8,0.35926570029673593
79,9,0.33525685756676554
79,10,0.3280039848156182
79,11,0.3561248264642083
79,12,0.38424566811279826
79,13,0.4123665097613882
79,14,0.4404873514099783
79,15,0.46860819305856827
79,16,0.49672903470715823
79,17,0.5248498763557483
79,18,0.5529707180043384
79,19,0.5810915596529284
79,20,0.6092124013015183
79,21,0.6373332429501084
79,22,0.6654540845986985
79,23,0.6935749262472884
79,24,0.7216957678958785
79,25,0.7498166095444685
79,26,0.7779374511930585
79,27,0.8060582928416485
79,28,0.8341791344902386
79,29,0.8622999761388285
79,30,0.8904208177874184
79,31,0.9185416594360085
79,32,0.9466625010845986
79,33,0.9747833427331886
79,34,1.0029041843817788
79,35,1.0310250260303686
79,36,1.0591458676789587
79,37,1.0872667093275488
79,38,1.1153875509761388
79,39,1.144642222891566
79,40,1.1786589819277107
79,41,1.2126757409638553
79,42,1.2466925
80,6,0.4241466943620178
80,7,0.4001378516320475
80,8,0.3761290089020772
80,9,0.35212016617210684
80,10,0.3281113234421364
80,11,0.3450615184381779
80,12,0.37318236008676786
80,13,0.40130320173535794
80,14,0.4294240433839479
80,15,0.457544885032538
80,16,0.48566572668112795
80,17,0.513786568329718
80,18,0.5419074099783081
80,19,0.5700282516268981
80,20,0.598149093275488
80,21,0.6262699349240781
80,22,0.654390776572668
80,23,0.682511618221258
80,24,0.7106324598698481
80,25,0.7387533015184382
80,26,0.7668741431670282
80,27,0.7949949848156183
80,28,0.8231158264642082
80,29,0.8512366681127983
80,30,0.8793575097613883
80,31,0.9074783514099782
80,32,0.9355991930585683
80,33,0.9637200347071583
80,34,0.9918408763557485
80,35,1.0199617180043383
80,36,1.0480825596529282
80,37,1.0762034013015185
80,38,1.1043242429501083
80,39,1.137887469879518
80,40,1.1719042289156625
80,41,1.2059209879518071
80,42,1.2399377469879518
81,6,0.4410100029673591
81,7,0.41700116023738876
81,8,0.3929923175074184
81,9,0.3689834747774481
81,10,0.34497463204747775
81,11,0.3339982104121475
81,12,0.3621190520607375
81,13,0.39023989370932755
81,14,0.41836073535791757
81,15,0.4464815770065075
81,16,0.47460241865509756
81,17,0.5027232603036876
81,18,0.5308441019522776
81,19,0.5589649436008677
81,20,0.5870857852494576
81,21,0.6152066268980476
81,22,0.6433274685466377
81,23,0.6714483101952278
81,24,0.6995691518438177
81,25,0.7276899934924078
81,26,0.7558108351409978
81,27,0.7839316767895879
81,28,0.8120525184381779
81,29,0.8401733600867678
81,30,0.8682942017353578
81,31,0.8964150433839478
81,32,0.9245358850325379
81,33,0.9526567266811279
81,34,0.980777568329718
81,35,1.008898409978308
81,36,1.037019251626898
81,37,1.065140093275488
81,38,1.0971159578313252
81,39,1.1311327168674699
81,40,1.1651494759036145
