x,y,reading
62,21,0.0504882
63,20,0.07173497678571428
63,21,0.0954682375
63,22,0.11920149821428572
63,23,0.14293475892857144
63,24,0.16666801964285716
64,19,0.09298175357142856
64,20,0.11671501428571429
64,21,0.140448275
64,22,0.1641815357142857
64,23,0.18791479642857145
64,24,0.21164805714285714
64,25,0.23538131785714286
64,26,0.2591145785714286
64,27,0.2828478392857143
64,28,0.3065811
65,18,0.11422853035714284
65,19,0.13796179107142856
65,20,0.16169505178571428
65,21,0.1854283125
65,22,0.2091615732142857
65,23,0.23289483392857144
65,24,0.25662809464285713
65,25,0.2803613553571429
65,26,0.30409461607142857
65,27,0.32782787678571423
65,28,0.35156113750000006
65,29,0.37529439821428573
65,30,0.3990276589285715
65,31,0.42276091964285717
66,17,0.13547530714285713
66,18,0.15920856785714285
66,19,0.18294182857142857
66,20,0.2066750892857143
66,21,0.23040834999999998
66,22,0.25414161071428576
66,23,0.2778748714285714
66,24,0.30160813214285714
66,25,0.32534139285714286
66,26,0.3490746535714286
66,27,0.3728079142857143
66,28,0.39654117499999997
66,29,0.42027443571428574
66,30,0.4440076964285715
66,31,0.46774095714285724
66,32,0.49147421785714285
66,33,0.5152074785714286
66,34,0.5389407392857143
66,35,0.562674
67,16,0.15672208392857143
67,17,0.18045534464285715
67,18,0.20418860535714284
67,19,0.22792186607142859
67,20,0.2516551267857143
67,21,0.2753883875
67,22,0.2991216482142858
67,23,0.3228549089285715
67,24,0.3465881696428571
67,25,0.3703214303571429
67,26,0.3940546910714286
67,27,0.41778795178571426
67,28,0.44152121250000004
67,29,0.46525447321428576
67,30,0.4889877339285715
67,31,0.5127209946428571
67,32,0.5253387195121951
67,33,0.5268409085365854
67,34,0.5283430975609755
67,35,0.5298452865853659
68,14,0.1542356
68,15,0.1779688607142857
68,16,0.2017021214285714
68,17,0.22543538214285713
68,18,0.24916864285714288
68,19,0.2729019035714286
68,20,0.2966351642857143
68,21,0.320368425
68,22,0.3441016857142858
68,23,0.3678349464285714
68,24,0.39156820714285717
68,25,0.41530146785714284
68,26,0.4390347285714286
68,27,0.4627679892857143
68,28,0.48650125000000005
68,29,0.48800343902439025
68,30,0.4895056280487805
68,31,0.4910078170731707
68,32,0.49251000609756096
68,33,0.49401219512195127
68,34,0.49551438414634147
68,35,0.4970165731707317
68,36,0.498518762195122
69,13,0.17548237678571427
69,14,0.1992156375
69,15,0.2229488982142857
69,16,0.24668215892857143
69,17,0.27041541964285715
69,18,0.29414868035714287
69,19,0.31788194107142853
69,20,0.34161520178571425
69,21,0.3653484625
69,22,0.38908172321428575
69,23,0.4128149839285715
69,24,0.43654824464285713
69,25,0.4491659695121951
69,26,0.4506681585365854
69,27,0.4521703475609756
69,28,0.4536725365853659
69,29,0.45517472560975614
69,30,0.4566769146341464
69,31,0.4581791036585366
69,32,0.4596812926829269
69,33,0.4611834817073171
69,34,0.46268567073170735
69,35,0.46418785975609755
69,36,0.4656900487804878
70,12,0.19672915357142856
70,13,0.22046241428571425
70,14,0.244195675
70,15,0.2679289357142857
70,16,0.2916621964285714
70,17,0.31539545714285716
70,18,0.3391287178571429
70,19,0.3628619785714286
70,20,0.38659523928571426
70,21,0.4103285
70,22,0.41183068902439024
70,23,0.41333287804878044
70,24,0.41483506707317075
70,25,0.416337256097561
70,26,0.4178394451219512
70,27,0.41934163414634146
70,28,0.42084382317073177
