Chemical,Monitor,Date Time ,Reading
AGOC-3A,2,8/1/16 10:00,26.89603
AGOC-3A,3,4/2/16 10:00,3.98593
AGOC-3A,3,8/13/16 10:00,49.51799
AGOC-3A,3,8/13/16 10:00,5.43842
AGOC-3A,3,8/20/16 10:00,26.49518
AGOC-3A,3,8/20/16 10:00,4.56653
AGOC-3A,3,8/30/16 10:00,6.54448
AGOC-3A,3,12/12/16 10:00,5.88448
AGOC-3A,4,8/16/16 10:00,17.0811
AGOC-3A,4,8/21/16 10:00,11.81091
AGOC-3A,4,12/17/16 10:00,12.79345
AGOC-3A,4,12/18/16 10:00,7.48792
AGOC-3A,5,8/18/16 10:00,3.93632
AGOC-3A,5,8/18/16 10:00,32.61976
AGOC-3A,6,4/2/16 10:00,31.90381
AGOC-3A,6,4/2/16 10:00,4.18545
AGOC-3A,6,8/8/16 10:00,16.00771
AGOC-3A,8,4/15/16 10:00,101.10558
AGOC-3A,8,4/15/16 10:00,10.36989
AGOC-3A,9,4/22/16 10:00,5.33821
AGOC-3A,9,12/11/16 10:00,21.18712
AGOC-3A,9,12/15/16 10:00,21.96426
Appluimonia,1,4/6/16 10:00,0.0362453
Appluimonia,1,4/8/16 10:00,0.0541452
Appluimonia,1,4/11/16 10:00,0.0808335
Appluimonia,1,4/13/16 10:00,0.045505
Appluimonia,1,4/14/16 10:00,0.0342259
Appluimonia,1,4/16/16 10:00,0.0985971
Appluimonia,1,4/24/16 10:00,0.0131716
Appluimonia,1,4/27/16 10:00,0.0832548
Appluimonia,1,8/1/16 10:00,0.0227489
Appluimonia,1,8/5/16 10:00,0.050751
Appluimonia,1,8/7/16 10:00,0.0164311
Appluimonia,1,8/12/16 10:00,0.0810702
Appluimonia,1,8/13/16 10:00,0.0157127
Appluimonia,1,8/15/16 10:00,0.0400784
Appluimonia,1,8/19/16 10:00,0.0126027
Appluimonia,1,8/20/16 10:00,0.0744129
Appluimonia,1,8/22/16 10:00,0.0871692
Appluimonia,1,8/25/16 10:00,0.0495935
Appluimonia,1,8/27/16 10:00,0.0469815
Appluimonia,1,12/5/16 10:00,0.100902
Appluimonia,1,12/10/16 10:00,0.0591428
Appluimonia,1,12/11/16 10:00,0.0596397
Appluimonia,1,12/13/16 10:00,0.0986827
Appluimonia,1,12/14/16 10:00,0.0748594
Appluimonia,1,12/15/16 10:00,0.010072
Appluimonia,1,12/18/16 10:00,0.0266203
Appluimonia,1,12/22/16 10:00,0.0414045
Appluimonia,1,12/23/16 10:00,0.0442026
Appluimonia,1,12/26/16 10:00,0.0727126
Appluimonia,2,4/4/16 10:00,0.107459
Appluimonia,2,4/6/16 10:00,0.107261
Appluimonia,2,4/19/16 10:00,0.00677285
Appluimonia,2,4/23/16 10:00,0.104473
Appluimonia,2,4/26/16 10:00,0.00487974
Appluimonia,2,8/11/16 10:00,0.0148718
Appluimonia,2,8/20/16 10:00,0.0432168
Appluimonia,2,8/22/16 10:00,0.00825032
Appluimonia,2,8/24/16 10:00,0.00532721
Appluimonia,2,8/25/16 10:00,0.0316428
Appluimonia,2,8/26/16 10:00,0.0662952
Appluimonia,2,8/30/16 10:00,0.0412635
Appluimonia,2,12/5/16 10:00,0.0370921
Appluimonia,2,12/7/16 10:00,0.0133835
Appluimonia,2,12/8/16 10:00,0.0697203
Appluimonia,2,12/11/16 10:00,0.0508547
Appluimonia,2,12/12/16 10:00,0.0791068
Appluimonia,2,12/16/16 10:00,0.0725201
Appluimonia,2,12/28/16 10:00,0.0323528
Appluimonia,2,12/29/16 10:00,0.0132829
Appluimonia,3,4/5/16 10:00,2.28432
Appluimonia,3,4/6/16 10:00,1.67255
Appluimonia,3,4/8/16 10:00,1.82957
Appluimonia,3,4/9/16 10:00,1.5547
Appluimonia,3,4/13/16 10:00,1.35795
Appluimonia,3,4/15/16 10:00,1.77211
Appluimonia,3,4/16/16 10:00,1.73943
Appluimonia,3,4/17/16 10:00,1.37461
Appluimonia,3,4/18/16 10:00,2.2623
Appluimonia,3,4/19/16 10:00,2.97764
Appluimonia,3,4/21/16 10:00,1.7976
Appluimonia,3,4/23/16 10:00,1.75723
Appluimonia,3,4/25/16 10:00,0.0225062
Appluimonia,3,4/29/16 10:00,4.19299
Appluimonia,3,8/6/16 10:00,2.68495
Appluimonia,3,8/11/16 10:00,1.57796
Appluimonia,3,8/13/16 10:00,2.68382
Appluimonia,3,8/17/16 10:00,2.28882
Appluimonia,3,8/24/16 10:00,1.556
Appluimonia,3,12/1/16 10:00,1.84344
Appluimonia,3,12/6/16 10:00,1.65457
Appluimonia,3,12/7/16 10:00,1.80162
Appluimonia,3,12/8/16 10:00,1.59827
Appluimonia,3,12/10/16 10:00,3.02928
Appluimonia,3,12/11/16 10:00,2.35644
Appluimonia,3,12/13/16 10:00,1.78153
Appluimonia,3,12/14/16 10:00,1.99652
Appluimonia,3,12/17/16 10:00,2.49312
Appluimonia,3,12/20/16 10:00,2.43207
Appluimonia,3,12/23/16 10:00,3.24179
Appluimonia,3,12/26/16 10:00,1.54858
Appluimonia,3,12/27/16 10:00,2.04634
Appluimonia,3,12/28/16 10:00,2.76169
Appluimonia,4,4/6/16 10:00,0.013148
Appluimonia,4,4/8/16 10:00,0.0845012
Appluimonia,4,4/9/16 10:00,0.0682707
Appluimonia,4,4/11/16 10:00,0.0564742
Appluimonia,4,4/18/16 10:00,0.0516116
Appluimonia,4,4/20/16 10:00,0.0177429
Appluimonia,4,4/25/16 10:00,0.0177105
Appluimonia,4,8/22/16 10:00,1.39804
Appluimonia,4,8/30/16 10:00,1.36069
Appluimonia,4,12/1/16 10:00,1.81132
Appluimonia,4,12/2/16 10:00,1.8949
Appluimonia,4,12/3/16 10:00,1.86785
Appluimonia,4,12/4/16 10:00,1.72377
Appluimonia,4,12/5/16 10:00,1.94368
Appluimonia,4,12/6/16 10:00,1.89849
Appluimonia,4,12/7/16 10:00,1.78701
Appluimonia,4,12/8/16 10:00,1.84971
Appluimonia,4,12/9/16 10:00,2.00377
Appluimonia,4,12/10/16 10:00,1.83575
Appluimonia,4,12/11/16 10:00,1.77461
Appluimonia,4,12/12/16 10:00,2.14058
Appluimonia,4,12/13/16 10:00,1.8799
Appluimonia,4,12/14/16 10:00,2.00452
Appluimonia,4,12/15/16 10:00,1.59075
Appluimonia,4,12/16/16 10:00,2.22097
Appluimonia,4,12/17/16 10:00,2.03372
Appluimonia,4,12/18/16 10:00,1.90766
Appluimonia,4,12/19/16 10:00,1.97443
Appluimonia,4,12/20/16 10:00,2.1664
Appluimonia,4,12/21/16 10:00,2.13311
Appluimonia,4,12/22/16 10:00,1.83916
Appluimonia,4,12/23/16 10:00,1.79223
Appluimonia,4,12/24/16 10:00,2.32543
