Chemical,Monitor,Date Time ,Reading
AGOC-3A,3,4/5/16 18:00,4.99654
AGOC-3A,3,8/13/16 18:00,16.35287
AGOC-3A,3,8/13/16 18:00,4.17397
AGOC-3A,3,12/5/16 18:00,4.95078
AGOC-3A,3,12/12/16 18:00,4.51678
AGOC-3A,4,12/12/16 18:00,16.03198
AGOC-3A,6,4/21/16 18:00,60.83662
AGOC-3A,6,4/21/16 18:00,6.46236
AGOC-3A,6,8/11/16 18:00,50.82869
AGOC-3A,6,8/11/16 18:00,5.18779
AGOC-3A,6,8/12/16 18:00,25.03449
AGOC-3A,6,8/14/16 18:00,23.6478
AGOC-3A,6,12/14/16 18:00,25.40451
AGOC-3A,6,12/18/16 18:00,11.99653
AGOC-3A,9,4/1/16 18:00,16.00594
AGOC-3A,9,8/25/16 18:00,4.46584
AGOC-3A,9,12/11/16 18:00,22.3683
Appluimonia,1,4/8/16 18:00,0.0078024
Appluimonia,1,4/9/16 18:00,0.0224389
Appluimonia,1,4/17/16 18:00,0.0224616
Appluimonia,1,4/21/16 18:00,0.0890835
Appluimonia,1,4/22/16 18:00,0.0260795
Appluimonia,1,4/23/16 18:00,0.0459028
Appluimonia,1,4/24/16 18:00,0.0523631
Appluimonia,1,4/26/16 18:00,0.0942571
Appluimonia,1,8/2/16 18:00,0.0275321
Appluimonia,1,8/8/16 18:00,0.0436219
Appluimonia,1,8/18/16 18:00,0.0876277
Appluimonia,1,8/31/16 18:00,0.0211188
Appluimonia,1,12/2/16 18:00,0.0361621
Appluimonia,1,12/5/16 18:00,0.0737834
Appluimonia,1,12/6/16 18:00,0.0676697
Appluimonia,1,12/15/16 18:00,0.04534
Appluimonia,1,12/19/16 18:00,0.0363158
Appluimonia,1,12/20/16 18:00,0.0246652
Appluimonia,1,12/23/16 18:00,0.0690194
Appluimonia,1,12/25/16 18:00,0.0949252
Appluimonia,1,12/30/16 18:00,0.0632186
Appluimonia,1,12/31/16 18:00,0.0189633
Appluimonia,2,4/4/16 18:00,0.0494432
Appluimonia,2,4/8/16 18:00,0.0725561
Appluimonia,2,4/10/16 18:00,0.0960743
Appluimonia,2,4/11/16 18:00,0.0605611
Appluimonia,2,4/18/16 18:00,0.0549873
Appluimonia,2,8/5/16 18:00,0.0231206
Appluimonia,2,8/11/16 18:00,0.101824
Appluimonia,2,8/12/16 18:00,0.0597405
Appluimonia,2,8/24/16 18:00,0.0399071
Appluimonia,2,8/31/16 18:00,0.0159042
Appluimonia,2,12/18/16 18:00,0.00155676
Appluimonia,2,12/24/16 18:00,0.00301618
Appluimonia,2,12/25/16 18:00,0.0829448
Appluimonia,2,12/28/16 18:00,0.0734893
Appluimonia,2,12/29/16 18:00,0.00608604
Appluimonia,3,4/4/16 18:00,1.68566
Appluimonia,3,4/5/16 18:00,2.12553
Appluimonia,3,4/7/16 18:00,4.04576
