Chemical,Monitor,Date Time ,Reading
AGOC-3A,3,4/10/16 17:00,4.20587
AGOC-3A,3,8/3/16 17:00,6.34574
AGOC-3A,3,8/13/16 17:00,5.63631
AGOC-3A,3,8/13/16 17:00,57.3504
AGOC-3A,3,8/31/16 17:00,4.7782
AGOC-3A,3,12/13/16 17:00,5.51301
AGOC-3A,5,8/1/16 17:00,5.48717
AGOC-3A,6,8/11/16 17:00,7.52552
AGOC-3A,6,8/11/16 17:00,71.68124
AGOC-3A,6,8/14/16 17:00,19.53888
AGOC-3A,9,4/8/16 17:00,8.15185
AGOC-3A,9,8/25/16 17:00,9.93949
AGOC-3A,9,12/1/16 17:00,26.46464
Appluimonia,1,4/1/16 17:00,0.0261086
Appluimonia,1,4/5/16 17:00,0.106896
Appluimonia,1,4/10/16 17:00,0.0533658
Appluimonia,1,4/11/16 17:00,0.0397288
Appluimonia,1,4/13/16 17:00,0.0381204
Appluimonia,1,4/19/16 17:00,0.0758279
Appluimonia,1,4/20/16 17:00,0.0854969
Appluimonia,1,4/21/16 17:00,0.0558486
Appluimonia,1,4/24/16 17:00,0.0510333
Appluimonia,1,4/25/16 17:00,0.0102693
Appluimonia,1,4/26/16 17:00,0.0684533
Appluimonia,1,4/29/16 17:00,0.0580302
Appluimonia,1,8/7/16 17:00,0.0593853
Appluimonia,1,8/10/16 17:00,0.055082
Appluimonia,1,8/17/16 17:00,0.0402039
Appluimonia,1,8/21/16 17:00,0.0345711
Appluimonia,1,8/22/16 17:00,0.0240442
Appluimonia,1,8/25/16 17:00,0.0834313
Appluimonia,1,8/26/16 17:00,0.0697383
Appluimonia,1,8/31/16 17:00,0.0164861
Appluimonia,1,12/8/16 17:00,0.0362849
Appluimonia,1,12/9/16 17:00,0.0698709
Appluimonia,1,12/11/16 17:00,0.0159099
Appluimonia,1,12/14/16 17:00,0.0721123
Appluimonia,1,12/18/16 17:00,0.0473757
Appluimonia,1,12/23/16 17:00,0.0150896
Appluimonia,1,12/25/16 17:00,0.00112975
Appluimonia,1,12/28/16 17:00,0.0978992
Appluimonia,1,12/29/16 17:00,0.0640872
Appluimonia,2,4/2/16 17:00,0.102108
Appluimonia,2,4/8/16 17:00,0.00208304
Appluimonia,2,4/12/16 17:00,0.0907797
Appluimonia,2,4/14/16 17:00,0.0443068
Appluimonia,2,4/23/16 17:00,0.0705907
Appluimonia,2,4/26/16 17:00,0.00329571
Appluimonia,2,4/29/16 17:00,0.0790403
Appluimonia,2,8/7/16 17:00,0.0283932
Appluimonia,2,8/20/16 17:00,0.00993016
Appluimonia,2,8/21/16 17:00,0.046459
Appluimonia,2,8/22/16 17:00,0.0420599
Appluimonia,2,8/29/16 17:00,0.0805245
Appluimonia,2,12/4/16 17:00,0.0782414
Appluimonia,2,12/6/16 17:00,0.0947128
Appluimonia,2,12/12/16 17:00,0.0691069
Appluimonia,2,12/13/16 17:00,0.0101151
Appluimonia,2,12/15/16 17:00,0.0246934
Appluimonia,2,12/17/16 17:00,0.0188772
Appluimonia,2,12/23/16 17:00,0.0910334
Appluimonia,2,12/27/16 17:00,0.0555125
Appluimonia,2,12/28/16 17:00,0.0501985
Appluimonia,3,4/1/16 17:00,1.54654
Appluimonia,3,4/2/16 17:00,3.40071
Appluimonia,3,4/4/16 17:00,1.66213
Appluimonia,3,4/8/16 17:00,1.82018
Appluimonia,3,4/9/16 17:00,1.49016
Appluimonia,3,4/11/16 17:00,1.43403
Appluimonia,3,4/12/16 17:00,1.59893
Appluimonia,3,4/15/16 17:00,1.67102
Appluimonia,3,4/16/16 17:00,3.82356
Appluimonia,3,4/18/16 17:00,3.27511
Appluimonia,3,4/19/16 17:00,2.22376
Appluimonia,3,4/20/16 17:00,2.41152
Appluimonia,3,4/21/16 17:00,1.81506
Appluimonia,3,4/22/16 17:00,2.59308
