x,y,reading
62,21,0.0314051
63,20,0.067186725
63,21,0.064527025
63,22,0.061867325
63,23,0.059207625
63,24,0.056547925
64,19,0.10296834999999999
64,20,0.10030865
64,21,0.09764895
64,22,0.09498925
64,23,0.09232955
64,24,0.08966985
64,25,0.08701015
64,26,0.08435045
64,27,0.08169074999999998
64,28,0.07903104999999999
65,18,0.138749975
65,19,0.136090275
65,20,0.133430575
65,21,0.130770875
65,22,0.128111175
65,23,0.125451475
65,24,0.12279177499999999
65,25,0.120132075
65,26,0.11747237500000002
65,27,0.11481267499999999
65,28,0.112152975
65,29,0.109493275
65,30,0.10683357499999999
65,31,0.104173875
66,17,0.17453159999999998
66,18,0.1718719
66,19,0.16921219999999998
66,20,0.1665525
66,21,0.1638928
66,22,0.1612331
66,23,0.1585734
66,24,0.1559137
66,25,0.153254
66,26,0.1505943
66,27,0.1479346
66,28,0.14527489999999998
66,29,0.1426152
66,30,0.1399555
66,31,0.1372958
66,32,0.1346361
66,33,0.13197639999999997
66,34,0.12931669999999998
66,35,0.126657
67,16,0.210313225
67,17,0.20765352499999998
67,18,0.20499382500000002
67,19,0.202334125
67,20,0.19967442500000002
67,21,0.197014725
67,22,0.194355025
67,23,0.19169532500000003
67,24,0.189035625
67,25,0.18637592500000003
67,26,0.183716225
67,27,0.18105652499999997
67,28,0.178396825
67,29,0.175737125
67,30,0.173077425
67,31,0.17041772500000002
67,32,0.17417837804878042
67,33,0.18435938414634143
67,34,0.19454039024390238
67,35,0.20472139634146339
68,14,0.24875455000000002
68,15,0.24609485
68,16,0.24343515
68,17,0.24077545
68,18,0.23811575
68,19,0.23545605
68,20,0.23279635000000004
68,21,0.23013665
68,22,0.22747695
68,23,0.22481725
68,24,0.22215755
68,25,0.21949785000000005
68,26,0.21683814999999995
68,27,0.21417845
68,28,0.21151874999999998
68,29,0.22169975609756098
68,30,0.231880762195122
68,31,0.24206176829268294
68,32,0.2522427743902439
68,33,0.26242378048780485
68,34,0.27260478658536585
68,35,0.2827857926829268
68,36,0.2929667987804878
69,13,0.284536175
69,14,0.281876475
69,15,0.279216775
69,16,0.27655707500000004
69,17,0.273897375
69,18,0.27123767499999996
69,19,0.268577975
69,20,0.265918275
69,21,0.263258575
69,22,0.260598875
69,23,0.25793917499999997
69,24,0.25527947500000003
69,25,0.2590401280487804
69,26,0.2692211341463414
69,27,0.2794021402439024
69,28,0.28958314634146337
69,29,0.2997641524390244
69,30,0.30994515853658533
69,31,0.32012616463414634
69,32,0.3303071707317073
69,33,0.3404881768292683
69,34,0.3506691829268292
69,35,0.3608501890243902
69,36,0.3710311951219512
70,12,0.3203178
70,13,0.3176581
70,14,0.31499839999999996
70,15,0.3123387
70,16,0.30967900000000004
70,17,0.30701929999999994
70,18,0.30435960000000006
70,19,0.30169989999999997
70,20,0.29904020000000003
70,21,0.2963805
70,22,0.30656150609756094
70,23,0.31674251219512195
70,24,0.32692351829268285
70,25,0.33710452439024385
70,26,0.34728553048780486
70,27,0.35746653658536587
70,28,0.3676475426829269
70,29,0.3778285487804878
70,30,0.38800955487804883
70,31,0.39819056097560984
70,32,0.4083715670731707
70,33,0.4185525731707317
70,34,0.4287335792682927
70,35,0.4389145853658536
70,36,0.44909559146341466
70,37,0.4592765975609756
71,11,0.356099425
71,12,0.35343972500000004
71,13,0.350780025
71,14,0.34812032500000006
71,15,0.34546062499999997
71,16,0.342800925
71,17,0.340141225
71,18,0.34390187804878053
71,19,0.3540828841463415
71,20,0.3642638902439024
71,21,0.3744448963414634
71,22,0.3846259024390244
71,23,0.3948069085365854
71,24,0.40498791463414635
71,25,0.41516892073170736
71,26,0.42534992682926837
71,27,0.4355309329268292
71,28,0.4457119390243902
71,29,0.4558929451219512
71,30,0.46607395121951223
71,31,0.47625495731707324
71,32,0.48643596341463413
