Chemical,Monitor,Date Time ,Reading
AGOC-3A,9,4/22/16 9:00,47.95602
Appluimonia,9,4/7/16 2:00,4.99491
Appluimonia,9,4/11/16 4:00,3.89103
Appluimonia,9,4/17/16 9:00,3.39036
Appluimonia,9,4/22/16 13:00,3.37726
Appluimonia,9,8/10/16 2:00,5.2378
Appluimonia,9,8/12/16 7:00,4.67996
Appluimonia,9,8/16/16 11:00,3.9341
Appluimonia,9,8/21/16 14:00,3.96245
Appluimonia,9,8/21/16 16:00,3.75369
Appluimonia,9,12/5/16 12:00,8.51651
Appluimonia,9,12/5/16 21:00,4.04758
Appluimonia,9,12/17/16 9:00,6.37533
Appluimonia,9,12/18/16 5:00,5.94234
Appluimonia,9,12/18/16 6:00,4.69716
Appluimonia,9,12/18/16 7:00,3.0636
Appluimonia,9,12/18/16 8:00,5.90876
Appluimonia,9,12/18/16 9:00,7.63828
Appluimonia,9,12/18/16 10:00,3.99617
Appluimonia,9,12/24/16 12:00,4.0706
Appluimonia,9,12/24/16 13:00,6.34426
Appluimonia,9,12/27/16 0:00,4.44556
Chlorodinine,9,12/19/16 22:00,5.03405
Methylosmolene,9,4/11/16 3:00,42.51119
