Chemical,Monitor,Date Time ,Reading
AGOC-3A,1,4/1/16 3:00,0.0895294
AGOC-3A,1,4/2/16 3:00,0.295875
AGOC-3A,1,4/3/16 3:00,0.115341
AGOC-3A,1,4/4/16 3:00,0.0206849
AGOC-3A,1,4/5/16 3:00,0.414844
AGOC-3A,1,4/6/16 3:00,0.643968
AGOC-3A,1,4/7/16 3:00,0.169752
AGOC-3A,1,4/8/16 3:00,0.229335
AGOC-3A,1,4/9/16 3:00,0.233921
AGOC-3A,1,4/10/16 3:00,0.0579432
AGOC-3A,1,4/11/16 3:00,0.0243143
AGOC-3A,1,4/12/16 3:00,0.0865769
AGOC-3A,1,4/13/16 3:00,0.0556582
AGOC-3A,1,4/14/16 3:00,0.0929527
AGOC-3A,1,4/15/16 3:00,0.0241768
AGOC-3A,1,4/16/16 3:00,0.374922
AGOC-3A,1,4/17/16 3:00,0.372224
AGOC-3A,1,4/18/16 3:00,0.388901
AGOC-3A,1,4/19/16 3:00,0.296717
AGOC-3A,1,4/20/16 3:00,0.225921
AGOC-3A,1,4/21/16 3:00,0.304689
AGOC-3A,1,4/22/16 3:00,0.269886
AGOC-3A,1,4/23/16 3:00,0.0805592
AGOC-3A,1,4/24/16 3:00,0.502093
AGOC-3A,1,4/25/16 3:00,0.117478
AGOC-3A,1,4/26/16 3:00,0.262709
AGOC-3A,1,4/27/16 3:00,0.10739
AGOC-3A,1,4/28/16 3:00,0.138864
AGOC-3A,1,4/29/16 3:00,0.00891821
AGOC-3A,1,4/30/16 3:00,0.140402
AGOC-3A,1,8/1/16 3:00,0.0631993
AGOC-3A,1,8/2/16 3:00,0.150469
AGOC-3A,1,8/3/16 3:00,0.302345
AGOC-3A,1,8/4/16 3:00,0.409897
AGOC-3A,1,8/5/16 3:00,0.0484573
AGOC-3A,1,8/6/16 3:00,0.10256
AGOC-3A,1,8/7/16 3:00,0.0867691
AGOC-3A,1,8/8/16 3:00,0.192677
AGOC-3A,1,8/9/16 3:00,0.288659
AGOC-3A,1,8/10/16 3:00,0.721235
AGOC-3A,1,8/11/16 3:00,0.320283
AGOC-3A,1,8/12/16 3:00,0.154372
AGOC-3A,1,8/13/16 3:00,0.250109
AGOC-3A,1,8/14/16 3:00,0.269203
AGOC-3A,1,8/15/16 3:00,0.3689
AGOC-3A,1,8/16/16 3:00,0.0998119
AGOC-3A,1,8/17/16 3:00,0.419144
AGOC-3A,1,8/18/16 3:00,0.0832221
AGOC-3A,1,8/19/16 3:00,0.185705
AGOC-3A,1,8/20/16 3:00,0.183588
AGOC-3A,1,8/21/16 3:00,0.147578
AGOC-3A,1,8/22/16 3:00,0.198233
AGOC-3A,1,8/23/16 3:00,0.468378
AGOC-3A,1,8/24/16 3:00,0.297664
AGOC-3A,1,8/25/16 3:00,0.356981
AGOC-3A,1,8/26/16 3:00,0.10862
AGOC-3A,1,8/27/16 3:00,0.0885658
AGOC-3A,1,8/28/16 3:00,0.0159099
AGOC-3A,1,8/29/16 3:00,0.0292565
AGOC-3A,1,8/30/16 3:00,0.519868
AGOC-3A,1,8/31/16 3:00,0.353754
AGOC-3A,1,12/1/16 3:00,0.767932
AGOC-3A,1,12/2/16 3:00,0.00358371
AGOC-3A,1,12/3/16 3:00,0.226786
AGOC-3A,1,12/4/16 3:00,0.0812532
AGOC-3A,1,12/5/16 3:00,0.189737
AGOC-3A,1,12/6/16 3:00,0.314377
AGOC-3A,1,12/7/16 3:00,0.22005
AGOC-3A,1,12/8/16 3:00,0.0561143
AGOC-3A,1,12/9/16 3:00,0.633456
AGOC-3A,1,12/10/16 3:00,0.124705
AGOC-3A,1,12/11/16 3:00,0.115324
AGOC-3A,1,12/12/16 3:00,0.394198
AGOC-3A,1,12/13/16 3:00,0.279914
AGOC-3A,1,12/14/16 3:00,0.206404
AGOC-3A,1,12/15/16 3:00,0.186719
AGOC-3A,1,12/16/16 3:00,0.318309
AGOC-3A,1,12/17/16 3:00,0.164927
AGOC-3A,1,12/18/16 3:00,0.0943274
AGOC-3A,1,12/19/16 3:00,0.342265
AGOC-3A,1,12/20/16 3:00,0.237263
AGOC-3A,1,12/21/16 3:00,0.363455
AGOC-3A,1,12/22/16 3:00,0.140338
AGOC-3A,1,12/23/16 3:00,0.040571
AGOC-3A,1,12/24/16 3:00,0.112502
AGOC-3A,1,12/25/16 3:00,0.252897
AGOC-3A,1,12/26/16 3:00,0.168266
AGOC-3A,1,12/27/16 3:00,0.125318
AGOC-3A,1,12/28/16 3:00,0.407576
AGOC-3A,1,12/29/16 3:00,0.0164861
AGOC-3A,1,12/30/16 3:00,0.0222941
AGOC-3A,1,12/31/16 3:00,0.531262
AGOC-3A,2,4/1/16 3:00,0.280231
AGOC-3A,2,4/2/16 3:00,0.143772
AGOC-3A,2,4/3/16 3:00,0.198087
AGOC-3A,2,4/4/16 3:00,0.168833
AGOC-3A,2,4/5/16 3:00,0.521175
AGOC-3A,2,4/6/16 3:00,0.463672
AGOC-3A,2,4/7/16 3:00,0.336491
AGOC-3A,2,4/8/16 3:00,0.160969
AGOC-3A,2,4/9/16 3:00,0.458933
AGOC-3A,2,4/10/16 3:00,0.0169249
AGOC-3A,2,4/11/16 3:00,0.0811231
AGOC-3A,2,4/12/16 3:00,0.148903
AGOC-3A,2,4/13/16 3:00,1.44268
AGOC-3A,2,4/14/16 3:00,0.191845
AGOC-3A,2,4/15/16 3:00,0.485871
AGOC-3A,2,4/16/16 3:00,0.00159828
AGOC-3A,2,4/17/16 3:00,2.61581
AGOC-3A,2,4/18/16 3:00,0.0560005
AGOC-3A,2,4/19/16 3:00,0.402495
AGOC-3A,2,4/20/16 3:00,0.160324
AGOC-3A,2,4/21/16 3:00,0.332273
AGOC-3A,2,4/22/16 3:00,0.223499
AGOC-3A,2,4/23/16 3:00,0.316589
AGOC-3A,2,4/24/16 3:00,0.265515
AGOC-3A,2,4/25/16 3:00,0.365446
AGOC-3A,2,4/26/16 3:00,0.135707
AGOC-3A,2,4/27/16 3:00,0.708866
AGOC-3A,2,4/28/16 3:00,0.245708
AGOC-3A,2,4/29/16 3:00,0.768034
AGOC-3A,2,4/30/16 3:00,0.116048
AGOC-3A,2,8/1/16 3:00,0.661546
AGOC-3A,2,8/2/16 3:00,0.138369
AGOC-3A,2,8/3/16 3:00,0.0454614
AGOC-3A,2,8/4/16 3:00,0.636175
AGOC-3A,2,8/5/16 3:00,0.323041
AGOC-3A,2,8/6/16 3:00,0.11038
AGOC-3A,2,8/7/16 3:00,0.206717
AGOC-3A,2,8/8/16 3:00,0.97724
