Chemical,Monitor,Date Time ,Reading
Methylosmolene,1,4/1/16 4:00,0.284877
Methylosmolene,1,4/2/16 4:00,0.323303
Methylosmolene,1,4/3/16 4:00,0.100834
Methylosmolene,1,4/4/16 4:00,0.637885
Methylosmolene,1,4/5/16 4:00,0.0713231
Methylosmolene,1,4/6/16 4:00,0.24271
Methylosmolene,1,4/7/16 4:00,0.212194
Methylosmolene,1,4/8/16 4:00,0.0943289
Methylosmolene,1,4/9/16 4:00,0.277517
Methylosmolene,1,4/10/16 4:00,0.0481308
Methylosmolene,1,4/11/16 4:00,0.083164
Methylosmolene,1,4/12/16 4:00,0.398283
Methylosmolene,1,4/13/16 4:00,0.177593
Methylosmolene,1,4/14/16 4:00,0.0399398
Methylosmolene,1,4/15/16 4:00,0.318546
Methylosmolene,1,4/16/16 4:00,0.0194511
Methylosmolene,1,4/17/16 4:00,0.0270094
Methylosmolene,1,4/18/16 4:00,0.465396
Methylosmolene,1,4/19/16 4:00,0.0421217
Methylosmolene,1,4/20/16 4:00,0.10705
Methylosmolene,1,4/21/16 4:00,0.180649
Methylosmolene,1,4/22/16 4:00,0.288608
Methylosmolene,1,4/23/16 4:00,0.0412776
Methylosmolene,1,4/24/16 4:00,0.336743
Methylosmolene,1,4/25/16 4:00,0.207935
Methylosmolene,1,4/26/16 4:00,0.417257
Methylosmolene,1,4/27/16 4:00,0.354021
Methylosmolene,1,4/28/16 4:00,0.362156
Methylosmolene,1,4/29/16 4:00,0.527872
Methylosmolene,1,4/30/16 4:00,0.396987
Methylosmolene,1,8/1/16 4:00,0.235738
Methylosmolene,1,8/2/16 4:00,0.667044
Methylosmolene,1,8/3/16 4:00,0.484269
Methylosmolene,1,8/4/16 4:00,0.0968174
Methylosmolene,1,8/5/16 4:00,0.349229
Methylosmolene,1,8/6/16 4:00,0.0844501
Methylosmolene,1,8/7/16 4:00,0.172891
Methylosmolene,1,8/8/16 4:00,0.0180873
Methylosmolene,1,8/9/16 4:00,0.177008
Methylosmolene,1,8/10/16 4:00,0.151432
Methylosmolene,1,8/11/16 4:00,0.170897
Methylosmolene,1,8/12/16 4:00,0.12053
Methylosmolene,1,8/13/16 4:00,0.340341
Methylosmolene,1,8/14/16 4:00,0.0531324
Methylosmolene,1,8/15/16 4:00,0.28642
Methylosmolene,1,8/16/16 4:00,0.106622
Methylosmolene,1,8/17/16 4:00,0.497575
Methylosmolene,1,8/18/16 4:00,0.52446
Methylosmolene,1,8/19/16 4:00,0.379704
Methylosmolene,1,8/20/16 4:00,0.0783023
Methylosmolene,1,8/21/16 4:00,0.0774605
Methylosmolene,1,8/22/16 4:00,0.13333
Methylosmolene,1,8/23/16 4:00,0.742743
Methylosmolene,1,8/24/16 4:00,0.36154
Methylosmolene,1,8/25/16 4:00,0.107118
Methylosmolene,1,8/26/16 4:00,0.206404
Methylosmolene,1,8/27/16 4:00,0.106402
Methylosmolene,1,8/28/16 4:00,0.32179
Methylosmolene,1,8/29/16 4:00,0.339033
Methylosmolene,1,8/30/16 4:00,0.175821
Methylosmolene,1,8/31/16 4:00,0.450362
Methylosmolene,1,12/1/16 4:00,0.0287494
Methylosmolene,1,12/2/16 4:00,0.282672
Methylosmolene,1,12/3/16 4:00,0.184708
Methylosmolene,1,12/4/16 4:00,0.0411172
Methylosmolene,1,12/5/16 4:00,0.0162266
Methylosmolene,1,12/6/16 4:00,0.0202497
Methylosmolene,1,12/7/16 4:00,0.050852
Methylosmolene,1,12/8/16 4:00,0.28647
Methylosmolene,1,12/9/16 4:00,0.132338
Methylosmolene,1,12/10/16 4:00,0.341458
Methylosmolene,1,12/11/16 4:00,0.0997598
Methylosmolene,1,12/12/16 4:00,0.20244
Methylosmolene,1,12/13/16 4:00,0.430809
Methylosmolene,1,12/14/16 4:00,0.599486
Methylosmolene,1,12/15/16 4:00,0.147578
Methylosmolene,1,12/16/16 4:00,0.336917
Methylosmolene,1,12/17/16 4:00,0.303113
Methylosmolene,1,12/18/16 4:00,0.467253
Methylosmolene,1,12/19/16 4:00,0.0531324
Methylosmolene,1,12/20/16 4:00,0.204681
Methylosmolene,1,12/21/16 4:00,0.170062
Methylosmolene,1,12/22/16 4:00,0.00609573
Methylosmolene,1,12/23/16 4:00,0.159562
Methylosmolene,1,12/24/16 4:00,0.480129
Methylosmolene,1,12/25/16 4:00,0.314125
Methylosmolene,1,12/26/16 4:00,0.126787
Methylosmolene,1,12/27/16 4:00,0.372579
Methylosmolene,1,12/28/16 4:00,0.118068
Methylosmolene,1,12/29/16 4:00,0.0230622
Methylosmolene,1,12/30/16 4:00,0.0661363
Methylosmolene,1,12/31/16 4:00,0.204918
Methylosmolene,2,4/1/16 4:00,0.641762
Methylosmolene,2,4/2/16 4:00,0.792754
Methylosmolene,2,4/3/16 4:00,0.696862
Methylosmolene,2,4/4/16 4:00,0.425985
Methylosmolene,2,4/5/16 4:00,0.482252
Methylosmolene,2,4/6/16 4:00,0.148435
Methylosmolene,2,4/7/16 4:00,0.179995
Methylosmolene,2,4/8/16 4:00,0.164719
Methylosmolene,2,4/9/16 4:00,0.303415
Methylosmolene,2,4/10/16 4:00,0.332703
Methylosmolene,2,4/11/16 4:00,0.545069
Methylosmolene,2,4/12/16 4:00,0.779854
Methylosmolene,2,4/13/16 4:00,0.562535
Methylosmolene,2,4/14/16 4:00,0.592288
Methylosmolene,2,4/15/16 4:00,0.654136
Methylosmolene,2,4/16/16 4:00,0.0383146
Methylosmolene,2,4/17/16 4:00,0.135185
Methylosmolene,2,4/18/16 4:00,0.78471
Methylosmolene,2,4/19/16 4:00,0.237709
Methylosmolene,2,4/20/16 4:00,0.274806
Methylosmolene,2,4/21/16 4:00,0.282618
Methylosmolene,2,4/22/16 4:00,0.487335
Methylosmolene,2,4/23/16 4:00,0.367447
Methylosmolene,2,4/24/16 4:00,0.179076
Methylosmolene,2,4/25/16 4:00,0.114423
Methylosmolene,2,4/26/16 4:00,0.132541
Methylosmolene,2,4/27/16 4:00,0.300724
Methylosmolene,2,4/28/16 4:00,0.755001
Methylosmolene,2,4/29/16 4:00,0.923951
Methylosmolene,2,4/30/16 4:00,0.30153
Methylosmolene,2,8/1/16 4:00,0.440566
Methylosmolene,2,8/2/16 4:00,58.46353
Methylosmolene,2,8/3/16 4:00,1.08228
Methylosmolene,2,8/4/16 4:00,0.0805245
Methylosmolene,2,8/5/16 4:00,0.192671
Methylosmolene,2,8/6/16 4:00,0.668353
Methylosmolene,2,8/7/16 4:00,0.0128369
