Chemical,Monitor,Date Time ,Reading
AGOC-3A,1,4/1/16 5:00,0.294556
AGOC-3A,1,4/2/16 5:00,0.0341467
AGOC-3A,1,4/3/16 5:00,0.339735
AGOC-3A,1,4/4/16 5:00,0.0526441
AGOC-3A,1,4/5/16 5:00,0.357711
AGOC-3A,1,4/6/16 5:00,0.156397
AGOC-3A,1,4/7/16 5:00,0.373179
AGOC-3A,1,4/8/16 5:00,0.408075
AGOC-3A,1,4/9/16 5:00,0.240617
AGOC-3A,1,4/10/16 5:00,0.00850544
AGOC-3A,1,4/11/16 5:00,0.249167
AGOC-3A,1,4/12/16 5:00,0.627863
AGOC-3A,1,4/13/16 5:00,0.160524
AGOC-3A,1,4/14/16 5:00,0.154437
AGOC-3A,1,4/15/16 5:00,0.41003
AGOC-3A,1,4/16/16 5:00,0.106326
AGOC-3A,1,4/17/16 5:00,0.338974
AGOC-3A,1,4/18/16 5:00,0.114804
AGOC-3A,1,4/19/16 5:00,0.198417
AGOC-3A,1,4/20/16 5:00,0.265883
AGOC-3A,1,4/21/16 5:00,0.510342
AGOC-3A,1,4/22/16 5:00,0.163401
AGOC-3A,1,4/23/16 5:00,0.174865
AGOC-3A,1,4/24/16 5:00,0.333036
AGOC-3A,1,4/25/16 5:00,0.448763
AGOC-3A,1,4/26/16 5:00,0.0727874
AGOC-3A,1,4/27/16 5:00,0.268765
AGOC-3A,1,4/28/16 5:00,0.0287271
AGOC-3A,1,4/29/16 5:00,0.219638
AGOC-3A,1,4/30/16 5:00,0.284074
AGOC-3A,1,8/1/16 5:00,0.583016
AGOC-3A,1,8/2/16 5:00,0.0159099
AGOC-3A,1,8/3/16 5:00,0.0333591
AGOC-3A,1,8/4/16 5:00,0.116344
AGOC-3A,1,8/5/16 5:00,0.186442
AGOC-3A,1,8/6/16 5:00,0.0112556
AGOC-3A,1,8/7/16 5:00,0.215015
AGOC-3A,1,8/8/16 5:00,0.111054
AGOC-3A,1,8/9/16 5:00,0.0645494
AGOC-3A,1,8/10/16 5:00,0.348946
AGOC-3A,1,8/11/16 5:00,0.0844319
AGOC-3A,1,8/12/16 5:00,0.0942834
AGOC-3A,1,8/13/16 5:00,0.115608
AGOC-3A,1,8/14/16 5:00,0.0197454
AGOC-3A,1,8/15/16 5:00,0.262516
AGOC-3A,1,8/16/16 5:00,0.235365
AGOC-3A,1,8/17/16 5:00,0.406556
AGOC-3A,1,8/18/16 5:00,0.023593
AGOC-3A,1,8/19/16 5:00,0.0488238
AGOC-3A,1,8/20/16 5:00,0.199426
AGOC-3A,1,8/21/16 5:00,0.179316
AGOC-3A,1,8/22/16 5:00,0.179439
AGOC-3A,1,8/23/16 5:00,0.341282
AGOC-3A,1,8/24/16 5:00,0.214295
AGOC-3A,1,8/25/16 5:00,0.396813
AGOC-3A,1,8/26/16 5:00,0.285866
AGOC-3A,1,8/27/16 5:00,0.456439
AGOC-3A,1,8/28/16 5:00,0.112571
AGOC-3A,1,8/29/16 5:00,0.28081
AGOC-3A,1,8/30/16 5:00,0.190993
AGOC-3A,1,8/31/16 5:00,0.104725
AGOC-3A,1,12/1/16 5:00,0.239491
AGOC-3A,1,12/2/16 5:00,0.529169
AGOC-3A,1,12/3/16 5:00,0.187929
AGOC-3A,1,12/4/16 5:00,0.363541
