Chemical,Monitor,Date Time ,Reading
Appluimonia,1,4/1/16 14:00,0.187208
Appluimonia,1,4/2/16 14:00,0.129968
Appluimonia,1,4/3/16 14:00,0.202364
Appluimonia,1,4/4/16 14:00,0.0962397
Appluimonia,1,4/5/16 14:00,0.452351
Appluimonia,1,4/6/16 14:00,0.518829
Appluimonia,1,4/7/16 14:00,0.392538
Appluimonia,1,4/8/16 14:00,0.492222
Appluimonia,1,4/9/16 14:00,0.183051
Appluimonia,1,4/10/16 14:00,0.555405
Appluimonia,1,4/11/16 14:00,0.040466
Appluimonia,1,4/12/16 14:00,0.0923342
Appluimonia,1,4/13/16 14:00,0.234852
Appluimonia,1,4/14/16 14:00,0.29074
Appluimonia,1,4/15/16 14:00,0.217149
Appluimonia,1,4/16/16 14:00,0.122731
Appluimonia,1,4/17/16 14:00,0.253531
Appluimonia,1,4/18/16 14:00,0.099392
Appluimonia,1,4/19/16 14:00,0.355342
Appluimonia,1,4/20/16 14:00,0.0868978
Appluimonia,1,4/21/16 14:00,0.23
Appluimonia,1,4/22/16 14:00,0.0317347
Appluimonia,1,4/23/16 14:00,0.508369
Appluimonia,1,4/24/16 14:00,0.178855
Appluimonia,1,4/25/16 14:00,0.157477
Appluimonia,1,4/26/16 14:00,0.388945
Appluimonia,1,4/27/16 14:00,0.664282
Appluimonia,1,4/28/16 14:00,0.190197
Appluimonia,1,4/29/16 14:00,0.0924724
Appluimonia,1,4/30/16 14:00,0.00476969
Appluimonia,1,8/1/16 14:00,0.480988
Appluimonia,1,8/2/16 14:00,0.201877
Appluimonia,1,8/3/16 14:00,0.387208
Appluimonia,1,8/4/16 14:00,0.0757517
Appluimonia,1,8/5/16 14:00,0.228145
Appluimonia,1,8/6/16 14:00,0.0130278
Appluimonia,1,8/7/16 14:00,0.264656
Appluimonia,1,8/8/16 14:00,0.0324943
Appluimonia,1,8/9/16 14:00,0.0829826
Appluimonia,1,8/10/16 14:00,0.333322
Appluimonia,1,8/11/16 14:00,0.079607
Appluimonia,1,8/12/16 14:00,0.0988915
Appluimonia,1,8/13/16 14:00,0.0856195
Appluimonia,1,8/14/16 14:00,0.248221
Appluimonia,1,8/15/16 14:00,0.279847
Appluimonia,1,8/16/16 14:00,0.39106
Appluimonia,1,8/17/16 14:00,0.187898
Appluimonia,1,8/18/16 14:00,0.321624
Appluimonia,1,8/19/16 14:00,0.202854
Appluimonia,1,8/20/16 14:00,0.203297
Appluimonia,1,8/21/16 14:00,0.0396233
Appluimonia,1,8/22/16 14:00,0.436439
Appluimonia,1,8/23/16 14:00,0.23
Appluimonia,1,8/24/16 14:00,0.0954175
Appluimonia,1,8/25/16 14:00,0.22244
Appluimonia,1,8/26/16 14:00,0.360334
Appluimonia,1,8/27/16 14:00,0.225813
Appluimonia,1,8/28/16 14:00,0.0679173
Appluimonia,1,8/29/16 14:00,0.265495
Appluimonia,1,8/30/16 14:00,0.0202043
Appluimonia,1,8/31/16 14:00,0.0422891
Appluimonia,1,12/1/16 14:00,0.364719
Appluimonia,1,12/2/16 14:00,0.653241
Appluimonia,1,12/3/16 14:00,0.162613
Appluimonia,1,12/4/16 14:00,0.514225
Appluimonia,1,12/5/16 14:00,0.0682024
Appluimonia,1,12/6/16 14:00,0.130829
Appluimonia,1,12/7/16 14:00,0.277451
Appluimonia,1,12/8/16 14:00,0.180823
Appluimonia,1,12/9/16 14:00,0.0243205
Appluimonia,1,12/10/16 14:00,0.058836
Appluimonia,1,12/11/16 14:00,0.00541211
Appluimonia,1,12/12/16 14:00,0.254853
Appluimonia,1,12/13/16 14:00,0.330849
Appluimonia,1,12/14/16 14:00,0.119485
Appluimonia,1,12/15/16 14:00,0.166886
Appluimonia,1,12/16/16 14:00,0.00705238
Appluimonia,1,12/17/16 14:00,0.0674411
Appluimonia,1,12/18/16 14:00,0.238524
Appluimonia,1,12/19/16 14:00,0.323303
Appluimonia,1,12/20/16 14:00,0.0425495
Appluimonia,1,12/21/16 14:00,0.451876
Appluimonia,1,12/22/16 14:00,0.154077
Appluimonia,1,12/23/16 14:00,0.081946
Appluimonia,1,12/24/16 14:00,0.0226352
Appluimonia,1,12/25/16 14:00,0.461966
Appluimonia,1,12/26/16 14:00,0.290978
Appluimonia,1,12/27/16 14:00,0.0993781
Appluimonia,1,12/28/16 14:00,0.172489
Appluimonia,1,12/29/16 14:00,0.207292
Appluimonia,1,12/30/16 14:00,0.31769
Appluimonia,1,12/31/16 14:00,0.118883
Appluimonia,2,4/1/16 14:00,0.60598
Appluimonia,2,4/2/16 14:00,0.114338
Appluimonia,2,4/3/16 14:00,0.756851
Appluimonia,2,4/4/16 14:00,0.867208
Appluimonia,2,4/5/16 14:00,0.223958
Appluimonia,2,4/6/16 14:00,0.0945108
Appluimonia,2,4/7/16 14:00,0.669936
Appluimonia,2,4/8/16 14:00,0.209686
Appluimonia,2,4/9/16 14:00,0.398298
Appluimonia,2,4/10/16 14:00,0.042549
Appluimonia,2,4/11/16 14:00,0.0869948
Appluimonia,2,4/12/16 14:00,0.153491
Appluimonia,2,4/13/16 14:00,0.194471
Appluimonia,2,4/14/16 14:00,0.189978
Appluimonia,2,4/15/16 14:00,0.404306
Appluimonia,2,4/16/16 14:00,0.00903931
Appluimonia,2,4/17/16 14:00,0.175507
Appluimonia,2,4/18/16 14:00,0.0660037
Appluimonia,2,4/19/16 14:00,0.0287538
Appluimonia,2,4/20/16 14:00,0.283262
Appluimonia,2,4/21/16 14:00,0.122487
Appluimonia,2,4/22/16 14:00,0.0913195
Appluimonia,2,4/23/16 14:00,0.341855
Appluimonia,2,4/24/16 14:00,0.452219
Appluimonia,2,4/25/16 14:00,0.47581
Appluimonia,2,4/26/16 14:00,0.471243
Appluimonia,2,4/27/16 14:00,0.0771694
Appluimonia,2,4/28/16 14:00,0.0560382
Appluimonia,2,4/29/16 14:00,0.0185925
Appluimonia,2,4/30/16 14:00,0.557853
Appluimonia,2,8/1/16 14:00,0.285828
Appluimonia,2,8/2/16 14:00,0.439101
Appluimonia,2,8/3/16 14:00,0.605315
Appluimonia,2,8/4/16 14:00,0.455888
Appluimonia,2,8/5/16 14:00,0.228711
Appluimonia,2,8/6/16 14:00,0.165487
Appluimonia,2,8/7/16 14:00,0.121049
Appluimonia,2,8/8/16 14:00,0.378838
Appluimonia,2,8/9/16 14:00,0.0142357
Appluimonia,2,8/10/16 14:00,0.475189
Appluimonia,2,8/11/16 14:00,0.0464173
Appluimonia,2,8/12/16 14:00,0.0453498
Appluimonia,2,8/13/16 14:00,0.153153
Appluimonia,2,8/14/16 14:00,0.325964
Appluimonia,2,8/15/16 14:00,0.0282854
Appluimonia,2,8/16/16 14:00,0.432983
Appluimonia,2,8/17/16 14:00,1.29951
Appluimonia,2,8/18/16 14:00,0.91425
Appluimonia,2,8/19/16 14:00,0.0744919
Appluimonia,2,8/20/16 14:00,0.0609777
Appluimonia,2,8/21/16 14:00,0.156576
Appluimonia,2,8/22/16 14:00,0.791509
Appluimonia,2,8/23/16 14:00,0.17138
Appluimonia,2,8/24/16 14:00,0.2784
Appluimonia,2,8/25/16 14:00,0.0624174
Appluimonia,2,8/26/16 14:00,1.11718
Appluimonia,2,8/27/16 14:00,0.145335
Appluimonia,2,8/28/16 14:00,0.230675
Appluimonia,2,8/29/16 14:00,0.139598
Appluimonia,2,8/30/16 14:00,0.223904
Appluimonia,2,8/31/16 14:00,0.3522
Appluimonia,2,12/1/16 14:00,0.451957
Appluimonia,2,12/2/16 14:00,0.225732
Appluimonia,2,12/3/16 14:00,0.980296
Appluimonia,2,12/4/16 14:00,0.886085
Appluimonia,2,12/5/16 14:00,0.348916
Appluimonia,2,12/6/16 14:00,0.660548
Appluimonia,2,12/7/16 14:00,0.32709
Appluimonia,2,12/8/16 14:00,0.136625
Appluimonia,2,12/9/16 14:00,0.110642
Appluimonia,2,12/10/16 14:00,0.212379
Appluimonia,2,12/11/16 14:00,0.345445
Appluimonia,2,12/12/16 14:00,0.424514
Appluimonia,2,12/13/16 14:00,0.312877
Appluimonia,2,12/14/16 14:00,0.833608
Appluimonia,2,12/15/16 14:00,0.0383482
Appluimonia,2,12/16/16 14:00,0.624656
Appluimonia,2,12/17/16 14:00,0.254899
Appluimonia,2,12/18/16 14:00,0.0927482
Appluimonia,2,12/19/16 14:00,0.162291
Appluimonia,2,12/20/16 14:00,0.302091
Appluimonia,2,12/21/16 14:00,0.513588
Appluimonia,2,12/22/16 14:00,0.785513
