Chemical,Monitor,Date Time ,Reading
Appluimonia,1,4/1/16 18:00,0.705206
Appluimonia,1,4/2/16 18:00,0.208241
Appluimonia,1,4/3/16 18:00,0.418503
Appluimonia,1,4/4/16 18:00,0.211642
Appluimonia,1,4/5/16 18:00,0.268716
Appluimonia,1,4/6/16 18:00,0.136487
Appluimonia,1,4/7/16 18:00,0.386663
Appluimonia,1,4/8/16 18:00,0.0078024
Appluimonia,1,4/9/16 18:00,0.0224389
Appluimonia,1,4/10/16 18:00,0.517959
Appluimonia,1,4/11/16 18:00,0.355735
Appluimonia,1,4/12/16 18:00,0.109633
Appluimonia,1,4/13/16 18:00,0.190672
Appluimonia,1,4/14/16 18:00,0.167925
Appluimonia,1,4/15/16 18:00,0.28189
Appluimonia,1,4/16/16 18:00,0.455088
Appluimonia,1,4/17/16 18:00,0.0224616
Appluimonia,1,4/18/16 18:00,0.39607
Appluimonia,1,4/19/16 18:00,0.169768
Appluimonia,1,4/20/16 18:00,0.427447
Appluimonia,1,4/21/16 18:00,0.0890835
Appluimonia,1,4/22/16 18:00,0.0260795
Appluimonia,1,4/23/16 18:00,0.0459028
Appluimonia,1,4/24/16 18:00,0.0523631
Appluimonia,1,4/25/16 18:00,0.349411
Appluimonia,1,4/26/16 18:00,0.0942571
Appluimonia,1,4/27/16 18:00,0.278028
Appluimonia,1,4/28/16 18:00,0.543576
Appluimonia,1,4/29/16 18:00,0.261296
Appluimonia,1,4/30/16 18:00,0.111442
Appluimonia,1,8/1/16 18:00,0.126414
Appluimonia,1,8/2/16 18:00,0.0275321
Appluimonia,1,8/3/16 18:00,0.256789
Appluimonia,1,8/4/16 18:00,0.314377
Appluimonia,1,8/5/16 18:00,0.184325
Appluimonia,1,8/6/16 18:00,0.533453
Appluimonia,1,8/7/16 18:00,0.163624
Appluimonia,1,8/8/16 18:00,0.0436219
Appluimonia,1,8/9/16 18:00,0.282039
Appluimonia,1,8/10/16 18:00,0.506424
Appluimonia,1,8/11/16 18:00,0.228923
Appluimonia,1,8/12/16 18:00,0.272396
Appluimonia,1,8/13/16 18:00,0.117628
Appluimonia,1,8/14/16 18:00,0.160197
Appluimonia,1,8/15/16 18:00,0.587316
Appluimonia,1,8/16/16 18:00,0.423862
Appluimonia,1,8/17/16 18:00,0.33993
Appluimonia,1,8/18/16 18:00,0.0876277
Appluimonia,1,8/19/16 18:00,0.162528
Appluimonia,1,8/20/16 18:00,0.267986
Appluimonia,1,8/21/16 18:00,0.275213
Appluimonia,1,8/22/16 18:00,0.268408
Appluimonia,1,8/23/16 18:00,0.502046
Appluimonia,1,8/24/16 18:00,0.287648
Appluimonia,1,8/25/16 18:00,0.329035
Appluimonia,1,8/26/16 18:00,0.391979
Appluimonia,1,8/27/16 18:00,0.152723
Appluimonia,1,8/28/16 18:00,0.311756
Appluimonia,1,8/29/16 18:00,0.350627
Appluimonia,1,8/30/16 18:00,0.150549
Appluimonia,1,8/31/16 18:00,0.0211188
Appluimonia,1,12/1/16 18:00,0.197391
Appluimonia,1,12/2/16 18:00,0.0361621
Appluimonia,1,12/3/16 18:00,0.486428
Appluimonia,1,12/4/16 18:00,0.800059
Appluimonia,1,12/5/16 18:00,0.0737834
Appluimonia,1,12/6/16 18:00,0.0676697
Appluimonia,1,12/7/16 18:00,0.304198
Appluimonia,1,12/8/16 18:00,0.422948
